RIDGE,NUB,CRACK,WEIGHT,DENSITY,binaryClass
0.3842024591356105,0.1319424220992636,0.5507947410368892,0.6619991981442769,0.4042101770684176,N
0.504095948803437,0.7238810405386934,0.567151243787542,0.5470932730032362,0.6446582614465827,P
0.4709323010483213,0.3844400596699137,0.3562127819500152,0.4829534064549386,0.6450380679635387,N
0.4661080095322272,0.6794019933554818,0.1410462848367428,0.4249233941407258,0.667189082527154,N
0.6280081896599948,0.4788272841274464,0.2967902570515852,0.4166370743721184,0.4077637690776377,N
0.4170013761313926,0.500065375403396,0.6219699080523823,0.6349551819926116,0.6136625571892572,N
0.5991944596726374,0.623075140111376,0.5362898261483733,0.3405280792691658,0.4588150036670974,P
0.5581924570098791,0.5523181523722357,0.3483852469107803,0.4634769036914001,0.489915482135997,N
0.5410344480370549,0.3892094925085731,0.465576341145749,0.5274134425384462,0.3997878322215625,P
0.4926975531712557,0.5481370981641399,0.359290662035807,0.5311349122254361,0.4312200956937799,P
0.7796198297177253,0.4166017865314783,0.5346715091980017,0.3280105386752199,0.1690226312296999,P
0.6460478177688771,0.6261299544155142,0.6000116635455882,0.4041854004982961,0.5726783780952049,P
0.4028059654736465,0.5248931706476325,0.5829180895112326,0.6291975715226669,0.5775198197883562,P
0.4921403877781631,0.5738296316987502,0.770181173741471,0.4765113548497953,0.6429251213634618,N
0.1999686734317137,0.4399200042791173,0.5347589857899137,0.8218047481313899,0.7134163377920582,P
0.6808203085666976,0.7567202943081798,0.6096567677723276,0.4329634296514792,0.394636433485838,N
0.2728074199214598,0.4463951408245621,0.5868836950112424,0.6717116755920847,0.8785448608249224,N
0.4612747675680514,0.6365513880386785,0.352844933161404,0.4789011712821101,0.6726111479761115,N
0.5567827614369945,0.5124956168763632,0.3857183124145483,0.4992711704229789,0.5121887332797821,N
0.6470144661617122,0.5052389470994123,0.598689795045585,0.4169535210057562,0.3783615059546677,P
0.389237086181627,0.4885533611872173,0.6208262326099775,0.6450127437784589,0.4826598679844934,P
0.6643828106644589,0.2222763715462471,0.4008193640775755,0.3543672499212464,0.3433276289595921,P
0.7450755753459908,0.5628762800206825,0.5048031128707225,0.2995403648443541,0.4218122446128593,P
0.3566462671037469,0.3048395628168479,0.3759565727319264,0.5936023368366793,0.6152821918765062,P
0.4167574764211633,0.3370250625523746,0.5889183357416394,0.6089206449211032,0.4231612125868753,N
0.4807979324464931,0.336897283354828,0.3451502329469244,0.3511369168647442,0.8182385708797542,P
0.5924323961468321,0.4964964726998259,0.5385172393683542,0.417391677883101,0.363728041071491,P
0.4838052830019803,0.4704562608835189,0.4971764500055077,0.6068028866806038,0.4340533649984284,N
0.462337633277766,0.4640673010061869,0.507753017942421,0.4998868810676137,0.6166879125484581,P
0.693100323334937,0.5305065405119489,0.4833308494301062,0.3815429995131591,0.3258870883246604,P
0.4544545261297144,0.3447512465900784,0.5883691771368588,0.614661072768407,0.4957697412076974,N
0.6178113916827961,0.6609423567238604,0.5788083096282569,0.4655517053752972,0.4982363007718367,P
0.5532204831004353,0.6100832644910525,0.678299973433035,0.5002720581918154,0.5269837250724689,N
0.5147850214251352,0.3046612662621316,0.6234408107460133,0.587035711217389,0.2935205881325743,N
0.472823083205603,0.2731027760773569,0.1837138025102542,0.5230204186832385,0.5331479411867426,P
0.5015495463241629,0.3807849802982307,0.3292570321460276,0.5055356682608323,0.5595161177662139,P
0.4910819972924894,0.6441081903494019,0.644057747510157,0.5259801254331453,0.5653179897321273,N
0.3170360591177096,0.449818434675114,0.7750166853499387,0.7708568401156964,0.4881736108685782,P
0.4584799901545071,0.6423816853778996,0.3410890511705664,0.4284787651421863,0.7761018754583873,N
0.7090500218167173,0.6752417404121028,0.6955555411561165,0.4388656605286521,0.3129867635246045,P
0.798048802318166,0.4662336041459892,0.6141277935811621,0.2601463386694923,0.3003396430691859,P
0.4714827536053524,0.291185018334829,0.4194162395433074,0.5078782324808844,0.5405432542870116,N
0.4507915552522348,0.2468486083953904,0.6766751767351143,0.5774449440132879,0.398578563196312,N
0.2260704176502836,0.5163795101599321,0.5023505284234127,0.6547524270454481,0.7966201585583069,N
0.4869155637104083,0.5276062498885647,0.4079503262552891,0.492463988086715,0.6120647504627529,N
0.6505140913616988,0.4150922090348807,0.6074423140474448,0.5218147713279304,0.2108013480948556,P
0.4411541602801491,0.3153679743728419,0.5127796821035853,0.624926257911166,0.4741425977019523,P
0.6937268547006634,0.6710755442502334,0.2843523816312117,0.3639293794209457,0.4942505151398736,N
0.5803291527282085,0.6404828270701717,0.5428489506048845,0.3553137260517197,0.64265008905808,P
0.675210615231425,0.5787714178736354,0.5684552929817854,0.3975930009450443,0.4018178325708099,N
0.6828766740134928,0.5686976625321677,0.3577484821191366,0.3456227268822132,0.3828187755387141,N
0.3543370514986407,0.413612347630736,0.6897529272259553,0.659254274177382,0.6058699752034367,N
0.5629361944932368,0.4795701864387641,0.5752088098647676,0.4021421002892409,0.5495014493765935,P
0.5038968013336168,0.5249050570846137,0.4728304185268941,0.510796414559409,0.5378016624174904,P
0.5839317080811358,0.4309784320600979,0.4967714657836931,0.4090437870500301,0.453820766248734,N
0.5315290721741758,0.347865493079122,0.3651175750192772,0.4681319625418827,0.4872742988859009,N
0.4743513722155715,0.5582465128165508,0.3736643620364551,0.4807597582977749,0.6130906646177489,N
0.5167272686588873,0.7117598464272343,0.5536604093904501,0.4794266731578797,0.6313824957217198,P
0.6439936899341023,0.5501310479677165,0.3121197198157159,0.4120163807669178,0.4766833723326232,P
0.50534901153489,0.4790026090729174,0.3565319095168052,0.3641398665482975,0.77794852093738,P
0.3229881070921113,0.449675797431341,0.4968395031329579,0.7160600246284259,0.599321586980058,P
0.5105357961982973,0.491810244920034,0.5951259338936155,0.4217947249348493,0.5884512625292495,P
0.6098208791577628,0.6354578358364189,0.5174936984455085,0.4099859675248433,0.6216777843746726,N
0.6526174466609235,0.4299799713536869,0.5971945932986451,0.5496950084481229,0.3213425068976356,N
0.3499781832828006,0.522263296465568,0.5223130106851037,0.6949898336149375,0.4876759333636015,N
0.5863639923473669,0.7056145585080145,0.3294384650774006,0.3612202525845529,0.5245913805748612,P
0.3418019489600699,0.3987186420934393,0.6590356839697525,0.735547982473725,0.51526647574477,P
0.4226423960349515,0.3914679155349788,0.6006029405094377,0.6213694550244853,0.5667280759962282,N
0.5008760251060069,0.3173916402688712,0.5475354280197243,0.5692817663736076,0.4246804386546992,N
0.4176122442129759,0.2968637636025413,0.4422055116732652,0.6857212405853548,0.3774883875248839,P
0.4165023886508318,0.4402647109515687,0.6356373155701853,0.6509880008018558,0.4550780567876227,P
0.4339759009185397,0.4596514896677147,0.564185139346971,0.500850539820728,0.6323691195473755,N
0.5149148029223213,0.2782258304162036,0.461884504979686,0.3792419599644893,0.5002226451995949,N
0.37617614481825,0.6818505993735848,0.6583990487730598,0.5666399381425586,0.6996865504837076,P
0.5084861435875634,0.5355047872624942,0.3708748307165953,0.439414072567943,0.6580868228966578,P
0.3689419451561294,0.4619366571773278,0.6249100935027572,0.6677138520576191,0.5588962036810674,P
0.4978530112663765,0.4795820728757451,0.509261179184459,0.4883859789799251,0.5725867006600776,P
0.8205815553641154,0.3695641837880886,0.5423159913689762,0.2457644835190011,0.2328475884468969,N
0.4917890826909522,0.7251974634343483,0.5569424015240366,0.540174403619806,0.6487182621450774,P
0.5524373188932771,0.3178225236094354,0.1572456537093315,0.4504381568773448,0.5828982293158245,P
0.3982457121759658,0.5067039504573307,0.6637189215108179,0.5757682064205734,0.6314523451961025,P
0.4931920654277755,0.3339821346852174,0.3113259507409591,0.5382341991465965,0.4865277826284357,P
0.6842930824224388,0.3575856269204025,0.3820783142288776,0.3073713451129758,0.5225264554884225,N
0.5062015417146821,0.4949244914090777,0.5051384398063852,0.4949225350095937,0.5253422624244753,N
0.4601671496179277,0.447886888665688,0.6273448586443072,0.4415346945788826,0.6255195054657214,P
0.6864747541423792,0.5314752851259071,0.6591021013821301,0.3678226753343452,0.3362029825725561,N
0.7109810809903672,0.5701537510623503,0.4125898255003985,0.2482244623270999,0.5916468759822583,N
0.549009297277945,0.4122780950796094,0.6783275123601185,0.5101005183424497,0.3504479097544791,N
0.2982401181459147,0.6402361835028142,0.5796425771251952,0.7190498009679545,0.5904157789962631,P
0.4853872747004397,0.4694994027065417,0.5123795576924323,0.4814986110713366,0.5971300597213006,P
0.5064700551571364,0.5029151486696106,0.5419336862635832,0.4747959563561386,0.6471597457479134,N
0.636958637741802,0.4266963431376628,0.3253335450050866,0.3178813826283685,0.4924169664373276,N
0.7733657041205626,0.4844703700842154,0.323258405852508,0.2616354992983763,0.4018527573080013,P
0.4682471666237791,0.2207905669236118,0.4829485443247131,0.4715283942839143,0.5129439807215451,P
0.3497588973047963,0.5191728228504865,0.6728424060598599,0.6559365961224549,0.5731323996786925,N
0.5674449827144472,0.4056603212903916,0.300674865707232,0.3731077636816634,0.5271583487584256,P
0.5093386737673555,0.3739473074248629,0.6820695665696864,0.484166213236347,0.488562148569832,P
0.465978228035041,0.2935296180293476,0.4224277022167216,0.496080930152639,0.5379631893270004,P
0.472545619315067,0.3760363487242882,0.4645217622321434,0.537196082362038,0.4369608493696085,P
0.4963157718083262,0.4854718023998717,0.5079555100533283,0.4891334230648072,0.5500340516187616,N
0.8238507065259955,0.4586827450537564,0.5045406830949866,0.1908874824594061,0.4715232424126009,N
0.8839999552477597,0.704675529986509,0.4030969953410615,0.1680345943469172,0.4293123319247023,N
0.2315190029200837,0.4959496965986961,0.6217560763832641,0.7540508032876085,0.6749772989208257,N
0.42679540394491,0.4959853559096394,0.0,0.5224247544316849,0.7650001746236861,P
0.5457692350723309,0.229761855235084,0.5745689347943004,0.5041266932042728,0.2813100268920476,N
0.5737125339837326,0.4740132771501079,0.681152682291498,0.3916062888398867,0.5386005657807426,N
0.4086461328470256,0.1981677057393661,0.3945178095861385,0.5961754345771644,0.363457374358258,N
0.4897103411239525,0.5535424553812872,0.5363837824878342,0.5081001746899969,0.6074765131142389,N
0.6532775422069568,0.3978509321938203,0.5100581881329903,0.3605372433345744,0.4213582230293717,P
0.2960114565735448,0.6168525903517792,0.38191146072949,0.6986798018270857,0.7790355533824609,N
0.1410971011736275,0.4201588027980673,0.4877613768167592,0.7966465248145709,0.8074424614954774,N
0.3264877322920979,0.5900724478333997,0.6722090107369416,0.7223431369741402,0.5789648307896483,N
0.4308007294615187,0.1218240926191169,0.340429736857452,0.622994644749277,0.4080999196731045,P
0.5138899766169545,0.5022792242911227,0.5029466651979239,0.4994243821415276,0.5061380225613803,P
0.3277676463677963,0.6987976868993635,0.646110207546314,0.6183467453248949,0.6802160094995285,P
0.4925632964500285,0.7686483338186962,0.3750963862447919,0.5305922277270255,0.6891523766283659,P
0.5354784573902731,0.5224326781925485,0.357413155183474,0.5160256593831439,0.4810184053364998,P
0.6517649164811313,0.1800082016415169,0.4332699398031452,0.3356854434548527,0.3939335731498621,P
0.6274778756111479,0.5389815700794609,0.5081142638682797,0.4641255476960967,0.5111933782698286,P
0.3909801859455589,0.1956002353514522,0.7537209950300336,0.6916578367078097,0.3867696364334858,P
0.511911927590875,0.6625262244515896,0.6649889520304288,0.4903490936166558,0.6493731009674153,P
0.4299840010740537,0.2981653284519698,0.3078544259915634,0.6020261175864143,0.5253378968323263,N
0.312838298967342,0.5803344843366477,0.5981066177661718,0.7425985852974026,0.6289726888555164,P
0.5344044036204563,0.6777824663168093,0.326362204928496,0.4180589363956586,0.6343729263437293,N
0.4031438448887348,0.4816205968180008,0.4021509521989023,0.6792562788166902,0.3964787133726819,N
0.6527405153220484,0.4548018233794329,0.4877435575109993,0.4165153641284115,0.2806901128069011,P
0.6454928899878051,0.6393090414182897,0.5812803333182139,0.282321945072883,0.48279520134111,P
0.420644208500688,0.8671155777699857,0.4853379512334199,0.5978664910220798,0.6586936402053576,N
0.3492330584799902,0.5585228724763609,0.5570428376110467,0.6948724190268909,0.4935563859881955,P
0.584388180933308,0.3341396299752168,0.4512625788099296,0.4812380079612819,0.540412286522544,N
0.4360345039773554,0.894739657314022,0.509768219430171,0.7788553509550675,0.5388625013096777,N
0.6358510197916784,0.6016379510159933,0.4873434330998464,0.4412941378619091,0.4216376209269025,P
0.8525682191964736,0.5804414622694775,0.4688907320170806,0.1401858587015665,0.4153948241539483,N
0.5026191248699389,0.3392091953476486,0.3268741049848698,0.527641112288439,0.4653546607061782,P
0.5330864501404102,0.571104666020837,0.6057430002527101,0.4161359145450901,0.4929321063109,P
0.5798838679361386,0.3991822131357015,0.7121793334931671,0.4987170308428077,0.318247302064052,N
0.756755910092749,0.6347595076637803,0.5459462699333234,0.2257467281422722,0.5698931303041945,N
0.6280909813047516,0.4644981843467511,0.2856418513934697,0.4012686503049916,0.3441570914678867,P
0.2933800248374935,0.2890306016320078,0.4885097876586728,0.7659225636472982,0.5285160479167395,N
0.6483749342701469,0.4339262684314063,0.3321000213831669,0.4025931441335663,0.4161064156742221,P
0.7115829986238686,0.3532292477668357,0.5961221950792797,0.3621781837967869,0.3956798100094297,P
0.383392443584207,0.7352801336035517,0.4435111808043959,0.5008548354763883,0.795812524010757,P
0.5499132925342075,0.3823777628536958,0.1774316872614643,0.4167645121567056,0.5096523242412602,N
0.4140477282643963,0.4494410403009646,0.6310302150628211,0.6297803488072398,0.5796196696119862,N
0.5258902898826373,0.2179794245775858,0.75265345662133,0.4850110255161947,0.498275591101177,N
0.6896342623152572,0.5506362215394125,0.4562762834759957,0.3914946017927204,0.4517514755701464,N
0.4274398362068001,0.2838421718897652,0.3482070538531819,0.5911681319625419,0.5397181573708658,N
0.769400655620322,0.6137264574257544,0.476314902771388,0.2323706291703657,0.402136520797681,N
0.7008111343574138,0.4254244943806869,0.4471641384851646,0.3542340845957789,0.3569613732406664,N
0.2954363902842886,0.4929899737904065,0.7123737259196381,0.6955554282768694,0.6723099221178361,P
0.6710710329935893,0.2589133419311894,0.7000573457658089,0.3926286548870243,0.3750043655921489,N
0.3763260648236203,0.5314841999536429,0.5675384087035968,0.6506529396603569,0.4891646002863828,P
0.257766191919983,0.1669509506177975,0.4468466308552619,0.7106360434147599,0.5793446373066043,P
0.6433738714044372,0.7824930612924124,0.3892918931878414,0.316505340931871,0.6878383333915413,N
0.4974636667748179,0.5059372752720509,0.360510474511913,0.3907729316417996,0.6974513673034611,N
0.2544097738893053,0.4249846962123869,0.6112378261742922,0.7795426558607064,0.6455182830999198,N
0.3296069634486077,0.4204173328024058,0.6258966350670978,0.7118087574100062,0.5428875772709811,N
0.3527707230843244,0.5323964839919411,0.5664174123776138,0.6833715169392023,0.6192767086927672,N
0.6403195309965205,0.6256574685455162,0.6251660435309441,0.3305950914974656,0.5656410435511473,P
0.7563307638088632,0.8143397975739783,0.4354341754845231,0.0978979924969215,0.6684201795131492,N
0.788335328537385,0.4968114632798246,0.5928807013678747,0.3270110827916035,0.3431530052736353,N
0.560841789642094,0.7287901390118806,0.4582801454055349,0.3527205819181535,0.7003981420039815,P
0.3614101430952887,0.593445224326782,0.1860562312492305,0.5243048197256509,0.7632146474347781,P
0.2067732515859075,0.6208167170849703,0.6475454716284254,0.6866347833557663,0.8175357105437783,N
0.9356350902317048,0.6385720823254626,0.7366079817530309,0.161187319224491,0.1894885272238326,P
0.5402065315894877,0.3838665390855764,0.4247847103876833,0.4608422348864516,0.5495494708902317,P
0.4182835278191115,0.4489120938553064,0.5672500599376649,0.6070606260202183,0.5106738728041073,P
0.5742406104205592,0.4847348433070445,0.5734770973322879,0.6009980239983964,0.2088542939964376,P
0.7368232622145646,0.8316464498184348,0.5045261036630013,0.346400240556717,0.3819936786225684,P
0.6369944395341292,0.2674299740281352,0.7010098686555172,0.4954337180331625,0.2692129710473929,N
0.4827715062485316,0.5756779726493085,0.7927225955276782,0.4227383372948825,0.6456798100094298,P
0.7070831608507402,0.468711926256545,0.4384164792939667,0.3266173143560813,0.4352495372472322,P
0.6309819760351753,0.6228909003381692,0.4541979044496426,0.3209814141298434,0.5222034016694025,N
0.4427674785468948,0.6290332166481437,0.3700729619574021,0.3473868094733527,0.9248332343799114,N
0.6964970183819827,0.4633630296150577,0.3201821457036033,0.267463272144105,0.6012599098941781,N
0.551490809008626,0.5991655721239281,0.5863507357753341,0.3892923623242361,0.464560122935075,P
0.5107461317282197,0.3054309130566567,0.4301467014845102,0.4729101635212922,0.4580422938567388,P
0.6655060918987257,0.5632031570376622,0.5497693209872543,0.4552349723646153,0.4858205567003109,N
0.6261532092950404,0.4143819944252611,0.4896923415863718,0.377250207623357,0.456894143121573,P
0.3906109799621844,0.5610041661961619,0.4624255639000304,0.6629012858329277,0.5530288478329202,N
0.8859802418858594,0.7146868815338259,0.398632449279776,0.1883057934076005,0.2919140502217721,P
0.5689531332162316,0.6357044794037764,0.3370035703408995,0.4054998711303302,0.7065448957496596,P
0.475259842695875,0.8268859318075112,0.4390401549955613,0.4569188693834303,0.7261464044983063,P
0.5336637540416868,0.7903321664814364,0.3810383147472574,0.4539434118961025,0.5988239094750812,N
0.687210928497108,0.5517535466156342,0.3733630537754249,0.3605830636616169,0.3650595466769113,N
0.3350488358823464,0.2067972589876321,0.4332845192351305,0.6463902173601765,0.5040949254356861,N
0.199236974301026,0.6576706149448173,0.6563903270328588,0.7707881096251326,0.7727883910173576,P
0.3353979033575368,0.5300607991251582,0.4021153135873826,0.7124717202669035,0.6784959661928545,P
0.6436826618632595,0.5668909241110431,0.4557627634827347,0.2751295856124174,0.5698363776062586,N
0.685611035902485,0.4752524382053858,0.4839237463308429,0.3497995360691888,0.4085102853351029,P
0.6194470860697464,0.5590488473127738,0.6199854853654901,0.377996219823019,0.4462988509761464,N
0.3746165292399951,0.4468884279592771,0.5277252198254356,0.678987084395315,0.5006068173086998,N
0.203546615052416,0.5602018316999389,0.4103915711443882,0.6945631318193535,0.9368080536443965,N
0.4959711795571766,0.3782501976120148,0.4053017294446208,0.4227025401643805,0.5871241225159781,P
0.4474709390138844,0.6166029751751765,0.2910767396502233,0.5024900483977205,0.653376348967974,P
0.4145265772367729,0.4124801645082878,0.5883432581466626,0.6007832412153843,0.4336473649285789,N
0.4979111891789083,0.9095650158386774,0.4223337458772606,0.5422062487471005,0.5897609401739252,P
0.5442677974066077,0.2866325129710744,0.3522844349984124,0.3771027234456887,0.4786347920231901,N
0.7409874581846254,0.3609346305398225,0.5824790866147854,0.2565551705375298,0.4186515558970419,N
0.5584632080643538,0.1905098687143035,0.4584307995360501,0.2940319024027035,0.5963180595816017,N
0.4484711515870263,0.4953108006109629,0.6116476702067687,0.5986812337123057,0.557778612090944,P
0.7608037502377463,0.564879144651995,0.3130366040939045,0.2625834073140698,0.4592253693290958,N
0.3167541200031327,0.5744655560772381,0.5813548504150278,0.7301139780635185,0.5724251737505676,N
0.3862812007026102,0.1415110038690352,0.3651094753348409,0.5049772330250009,0.665407920930395,P
0.3038072968527987,0.5020028646313125,0.7042529823038094,0.6615796557747932,0.6149460412810395,N
0.5202268938588739,0.2507949054731099,0.5872465608739883,0.4909819868839314,0.5782008521635875,P
0.5790313377563464,0.6949940270654171,0.4779073007315635,0.3938629399467339,0.6217432682569064,P
0.5046575894205704,0.5066712627556328,0.2555045455429057,0.4174546808327845,0.7535579576013691,N
0.6726037972275988,0.4039813620668137,0.6629980495959877,0.4434333743807097,0.2822006076904271,N
0.7581074277531019,0.4348028931587612,0.1916190945200775,0.187924911939059,0.456894143121573,P
0.3995994674483392,0.4266131380787952,0.6724439015855942,0.5555900798991954,0.6487968428037579,N
0.2497577784987861,0.3996844150981523,0.5201471550668386,0.770954208310662,0.5937248978451438,P
0.6070954677168526,0.513217717922964,0.502928845892164,0.4142071651536413,0.424903083854294,P
0.5604636332106376,0.6500632952769243,0.3900872821994855,0.484360949626278,0.4185031257639786,N
0.6081560958145468,0.5445652238513246,0.6152439300964834,0.3725550559867122,0.5777773897251424,P
0.5208735637327844,0.4742361478435032,0.2853794216177338,0.4464474927689797,0.5494621590472533,N
0.7087345185218334,0.5954243160841323,0.581750115015519,0.3146252756379049,0.3900089058079838,N
0.7229590181358454,0.4461544404756952,0.4487565364453401,0.3337037143102609,0.4118761568819195,P
0.5670892024031954,0.5422384538122775,0.308071497534456,0.427446375898508,0.5561240526665038,N
0.1866011792215348,0.8623253436666093,0.4548507390152079,0.7330579340760046,0.9245451052980826,N
0.6973338852776317,0.7213343714154965,0.3949616722932474,0.3163406741315617,0.4322110851115845,P
0.4241773978809814,0.4805211013972507,0.4009667783343161,0.6517784014433404,0.5085085390982433,N
0.523372976359629,0.105566418438241,0.5040385026599363,0.5495876170566169,0.2692653581531799,P
0.3901746456181962,0.5382446109866338,0.7697405509081365,0.6350597096136774,0.5174056158977405,N
0.5593336391403095,0.7076352527947986,0.5527824035975558,0.4918797789169221,0.4897583208186359,P
0.5454649198375494,0.3519068816526902,0.5942139094260888,0.5501174145880467,0.4068164355813223,N
0.6460880947852452,0.5928122715575393,0.4897166406396807,0.4259529196139638,0.4440112806901128,N
0.861480627873933,0.6788373875988803,0.5023019303167948,0.2579383716601278,0.3065475151049489,P
0.3498349761134917,0.549379230828663,0.6561943146695004,0.6550445316303446,0.5514397722907136,P
0.6408766963896131,0.5874425736513352,0.3815874733520382,0.3246141069331883,0.5097920231900256,P
0.4766717758807801,0.8470691018013896,0.4895805659411509,0.5179200435293108,0.6179582998637936,P
0.6114095836922836,0.501283735193957,0.5575822765945039,0.3858830436152239,0.4651363810987323,P
0.2144348351439344,0.3201463220392371,0.4749768349025122,0.7358873392708842,0.68812646247337,P
0.8118392052002104,0.5098271117741102,0.517514757625043,0.2381425584925113,0.4609847029651102,N
0.2651995390519238,0.4024777277887067,0.5718863193089997,0.692710272344569,0.7744254880732023,N
0.4517156890166814,0.3015945655210122,0.6351740136204294,0.5212191070763769,0.5652699682184892,N
0.4744319262483078,0.5437450596996298,0.4124537508018687,0.4403777313210574,0.7972138790905599,P
0.8542710419440374,0.5419888386356748,0.4763294822033733,0.2590652653283313,0.3914932071386163,N
0.5040221076067621,0.3724109854450579,0.5111791844589735,0.5056416277671183,0.5992037159920373,N
0.5912956892404426,0.3124141947830428,0.5432587946373609,0.4332354878432946,0.4337696015087486,P
0.5712735368814401,0.3794655857933305,0.5656333629241804,0.3755090351957388,0.5182132504452904,N
0.4782671932513622,0.6465924556784481,0.5550762342299144,0.4351255763338011,0.7165682953235778,N
0.4328548572962934,0.3832603307995412,0.7238687980716271,0.6948323262407287,0.3648412670694653,P
0.6619975162506573,0.4711427026191764,0.4461889364790348,0.4321945072882958,0.3387044668738868,N
0.2284042469876148,0.4009146613256943,0.6675840909238175,0.8071794724934851,0.5962307477386233,N
0.7067877960640405,0.3659417921181037,0.4234709415721163,0.4294925398780034,0.2984842664058953,N
0.5301954554099865,0.3806898888023821,0.6029145904475561,0.420583350038661,0.6604966297628612,N
0.4824537653416274,0.4547156467113201,0.4160694499342305,0.5188665196597841,0.6318146893444627,P
0.2379476622548416,0.3419787351642409,0.6687520654195312,0.7868123371230563,0.5647897530821081,N
0.6155961557825489,0.2984000855823463,0.362418760165104,0.4044860963945131,0.3923052072783153,N
0.5181638155760173,0.6868755906073376,0.741608726923999,0.5706578080701052,0.4727848985436385,N
0.6600485561808438,0.6542800087959635,0.5607298139664478,0.2709971648672643,0.5857751545419622,P
0.6679697027332431,0.3718166635960038,0.2311277352634341,0.3049672098284602,0.4795122760451228,N
0.651832044841745,0.3573033240421017,0.4628143487529725,0.3889687562644979,0.576074808787064,P
0.6313399939584475,0.4916349199745631,0.5352287674872187,0.3462770984277901,0.4367425697621626,N
0.6349335988632931,0.4572652874437623,0.3422311066760839,0.3206134196282827,0.49983847309049,N
0.3039169398418008,0.7260711165524579,0.4723800760722362,0.6718906612445947,0.6370272063702721,P
0.494655463689151,0.4957684284347346,0.3430119162557427,0.4464646753916207,0.6438244333461391,N
0.713536433917723,0.5367796076287153,0.6286100293532564,0.2984864973223747,0.5478905458736424,N
0.4974502411026952,0.2829982348641083,0.5872967789174933,0.7047753372089695,0.2974627178430482,N
0.497414439310368,0.4865207804634522,0.5076428622340874,0.4897777714138435,0.5472924597492405,N
0.6465289043532743,0.3841963877118015,0.5559510001490342,0.4171196196912856,0.3014834282122027,N
0.5981360691869637,0.3314384371712657,0.7017388402547837,0.4689094762163865,0.3188672161491985,N
0.5105425090343586,0.6162850129859325,0.7471991291219293,0.5739955325181134,0.3823778507316733,P
0.64482384399369,0.7403288977112666,0.5876191463580579,0.3861765800853404,0.4734921244717633,P
0.4695405063716003,0.3338157245674823,0.4770957123510468,0.5503551075345802,0.6104145566304614,P
0.408558865978228,0.3502457520845839,0.6289388765413699,0.6025859847074659,0.5770352390598261,N
0.3987424620445061,0.5121211941114592,0.6355368794831753,0.6504610670408661,0.6167010093249049,P
0.5455141473019993,0.6686923136355263,0.1527163101725556,0.3821243449125119,0.7286740823525304,P
0.6538906479005605,0.7248289838879347,0.3638540242472153,0.407782296171139,0.5298693814829044,P
0.5826607444535192,0.5705578899197072,0.2865198571863641,0.2693676794868124,0.6939501624000279,N
0.3199941822087468,0.4647418563048633,0.7044846332786874,0.7100704487528281,0.6746455139175078,N
0.4709613900045871,0.313240302153228,0.5326627874578006,0.5587072940233112,0.5796458631648798,N
0.3943791186046251,0.4059604538241639,0.546106643685162,0.6634110369712765,0.3814348828275067,N
0.7625737013459236,0.5973855781860109,0.6609585490549288,0.3490134310833644,0.3808542590717005,P
0.5777939383090366,0.8305915285363636,0.6080578900646031,0.3927417738194107,0.5235392728669718,N
0.3419809579217059,0.3779619515152236,0.4146698244636388,0.6043830006586673,0.4690130269269724,P
0.721262908224343,0.5033757481026275,0.2807869005423549,0.2925527649703601,0.4785169210351692,P
0.7861111421890559,0.7563458715432756,0.5559671995179067,0.2543142701681034,0.4388817099151329,N
0.4956556762622929,0.4774811451393388,0.5098880947598281,0.4870987141670724,0.5780742499912689,P
0.8273838959062888,0.4622605625850624,0.5374901993818321,0.2677754231220826,0.2393916110781266,P
0.5172531074836935,0.2779167830546954,0.4553950378093269,0.5183954294223776,0.4400298606502986,P
0.6635593694409326,0.3021770009330853,0.4270137435445515,0.4490792978034881,0.2932411902350434,N
0.4680771081102248,0.5787357585626921,0.7110745365360566,0.516239010280936,0.6757456431390354,P
0.5489287432452088,0.8418450127482038,0.5999031277741419,0.3410836507345571,0.8633220410016416,P
0.5883017643570781,0.5030726439596099,0.5492962994161747,0.3052163578567543,0.5053784095274684,N
0.4849822669247379,0.7709780754669885,0.6982397765783045,0.5446404536212378,0.5844392833443929,N
0.3527035947237109,0.5449366750069834,0.3580659897490393,0.5349952747787738,0.8596680403729963,N
0.3977847640997528,0.3686518997497905,0.6885152954440895,0.5716615596093818,0.5408182865923934,N
0.8035399022163547,0.3987721310598542,0.5256905790950385,0.2817162576247889,0.2807032095833479,N
0.4948255222027053,0.4151308399550693,0.7716488365613274,0.5523511555313727,0.5291010372646946,P
0.6358666830758215,0.6818446561550944,0.4360627109967795,0.3032274692860621,0.6110912234135439,P
0.6098701066222127,0.4547542776315086,0.3599062380529654,0.3633981500042957,0.4762031571962422,N
0.6300309909264833,0.4406361621072276,0.4869368289411444,0.2884761877487901,0.6210316767366326,N
0.6148957832201475,0.6750604722481414,0.6747425920286145,0.3795211775824051,0.5020954842314812,P
0.7173582752486547,0.4634432630646801,0.3322360960816967,0.2381296715255306,0.4487785073167324,N
0.491312471330596,0.6455761653165656,0.6030927835051546,0.461931899538933,0.6433398526176091,P
0.7089627549479196,0.2767756851045115,0.4316435231683374,0.2074329161774392,0.4597536059791151,P
0.1843725176491648,0.5516049661533707,0.7429613742248602,0.84148887425184,0.5978154576886809,P
0.1256150636041216,0.4118858426592337,0.2564522086219521,0.8603725765342651,0.6893837530122586,N
