focal_depth,latitude,longitude,binaryClass
0.8948170731707318,0.3971930309734513,0.3018113123680409,P
0.0609756097560975,0.3517699115044247,0.9666907434159352,P
0.1539634146341463,0.4554756637168141,0.8424269363262584,P
0.0960365853658536,0.6496819690265487,0.8571230136681853,N
0.9801829268292684,0.8216952433628318,0.9212134681631292,N
0.0503048780487804,0.1022538716814158,0.8883209245471719,P
0.0899390243902439,0.4590016592920354,0.8472330258917657,N
0.0762195121951219,0.5495713495575221,0.9013779308812092,P
0.0213414634146341,0.3828125,0.8476219579953328,P
0.0533536585365853,0.8253595132743363,0.0471719079897767,N
0.0365853658536585,0.4650165929203539,0.8500388932103566,P
0.0152439024390243,0.1415929203539823,0.9587731970218912,P
0.1021341463414634,0.4406111725663716,0.8865985109456607,P
0.0381097560975609,0.8257051991150443,0.0340593399266585,N
0.0594512195121951,0.5820658185840708,0.910128903211468,N
0.2103658536585366,0.7665237831858407,0.9075175019446604,P
0.1204268292682926,0.0723174778761061,0.4233525947327481,P
0.0091463414634146,0.443100110619469,0.8499277697521948,N
0.2926829268292683,0.7118362831858407,0.6967996444049339,P
0.0685975609756097,0.7081720132743363,0.7036615179464385,N
0.7896341463414634,0.6414546460176991,0.8908212023558173,N
0.0457317073170731,0.3189297566371681,0.9691354594954996,P
0.0457317073170731,0.8793556415929205,0.0960662295810645,P
0.2103658536585366,0.3565403761061947,0.9642738082009112,P
0.0655487804878048,0.7650027654867256,0.9117401933548172,N
0.0823170731707317,0.6909568584070797,0.8916546282920325,P
0.0503048780487804,0.4213219026548672,0.2854761640182243,N
0.0564024390243902,0.4684734513274336,0.7711690187798644,N
0.0503048780487804,0.8279175884955752,0.0506167351927991,N
0.0640243902439024,0.5801299778761062,0.3299533281475719,N
0.0,0.8042726769911505,0.7185520613401489,N
0.0091463414634146,0.7253871681415929,0.8318424269363263,P
0.0350609756097561,0.213633849557522,0.2928658739859984,P
0.0823170731707317,0.4164131637168141,0.9099622180242248,P
0.0457317073170731,0.5239905973451328,0.848788754306034,P
0.7240853658536586,0.6551438053097345,0.8876264029336594,P
0.1722560975609756,0.3888274336283185,0.947521946882987,N
0.0579268292682926,0.8137444690265487,0.9822758084231582,P
0.135670731707317,0.5212251106194691,0.7583898210912323,N
0.0960365853658536,0.4953678097345133,0.7675019446605178,N
0.1814024390243902,0.4312776548672566,0.8968774308256473,P
0.024390243902439,0.740804756637168,0.8406211801311256,N
0.0,0.558075221238938,0.8308978775419491,P
0.8658536585365854,0.7988108407079646,0.9072952550283364,P
0.0503048780487804,0.4214601769911504,0.9217690854539392,P
0.0533536585365853,0.4172428097345133,0.9222969218802088,P
0.1219512195121951,0.4178650442477876,0.9126291810201134,P
0.0228658536585365,0.4353567477876106,0.8995999555506168,N
0.0564024390243902,0.6535536504424779,0.7603900433381487,P
0.0579268292682926,0.3955337389380531,0.9394654961662408,P
0.010670731707317,0.7662472345132744,0.9190187798644294,N
0.0289634146341463,0.7579507743362832,0.9080175575063896,P
0.0564024390243902,0.4495298672566372,0.8513723747083008,P
0.6128048780487805,0.7867809734513275,0.904850538948772,P
0.6067073170731707,0.6732577433628318,0.8846538504278253,N
0.0228658536585365,0.3628318584070796,0.5661184576064007,P
0.0030487804878048,0.8762444690265487,0.0923713745971774,P
0.048780487804878,0.4923257743362831,0.854567174130459,P
0.0762195121951219,0.4148230088495575,0.919935548394266,P
0.0503048780487804,0.3844026548672566,0.8310090010001111,P
0.8460365853658537,0.2892007743362831,0.323841537948661,P
0.0,0.7900304203539823,0.6336815201689077,P
0.0945121951219512,0.4255392699115044,0.8721802422491388,N
0.0457317073170731,0.7305033185840708,0.8983220357817535,P
0.0396341463414634,0.5405835176991151,0.9015723969329924,N
0.3262195121951219,0.7113523230088495,0.6964107123013668,P
0.1539634146341463,0.3806692477876106,0.9621346816312925,N
0.0152439024390243,0.5161089601769911,0.392238026447383,N
0.1478658536585365,0.3239767699115044,0.96971885765085,P
0.6265243902439025,0.2314021017699114,0.0,P
0.0945121951219512,0.4271985619469026,0.9254639404378264,P
0.0579268292682926,0.5318030973451328,0.3257306367374153,P
0.1890243902439024,0.6193307522123894,0.7630292254694966,N
0.0182926829268292,0.3287472345132743,0.0173352594732748,P
0.1173780487804878,0.4811946902654867,0.8557061895766196,P
0.0594512195121951,0.3544662610619469,0.0178908767640849,N
0.0594512195121951,0.4242256637168141,0.8719579953328147,P
0.0045731707317073,0.4392975663716814,0.8878764307145237,P
0.0152439024390243,0.3458241150442478,0.021641293477053,P
0.1951219512195122,0.6913716814159292,0.8652905878430937,N
0.1097560975609756,0.4113661504424779,0.9094066007334148,P
0.0762195121951219,0.7792450221238938,0.9253805978442048,N
0.0411585365853658,0.454300331858407,0.8394821646849651,N
0.1935975609756097,0.3257051991150442,0.9698022002444716,N
0.0640243902439024,0.8144358407079646,0.0040560062229136,P
0.2515243902439024,0.3104258849557522,0.9737748638737638,N
0.0685975609756097,0.6836283185840708,0.8665407267474163,N
0.0655487804878048,0.4538163716814159,0.4386320702300256,N
0.1310975609756097,0.3500414823008849,0.0194188243138127,P
0.0503048780487804,0.1081996681415928,0.8866262918102011,P
0.073170731707317,0.5803373893805309,0.2203300366707412,N
0.0152439024390243,0.2427405973451327,0.1921602400266696,P
0.0548780487804878,0.8142975663716814,0.9959717746416268,N
0.0320121951219512,0.4363246681415929,0.8980164462718079,N
0.1051829268292683,0.4112278761061947,0.9326314034892766,P
0.1768292682926829,0.4111587389380531,0.8600122235803979,P
0.010670731707317,0.4035536504424779,0.9342982553617069,N
0.6539634146341463,0.6720132743362832,0.8845427269696633,N
0.7850609756097561,0.8170630530973451,0.9193521502389156,N
0.2728658536585366,0.6629563053097345,0.8900711190132238,N
0.0594512195121951,0.847137721238938,0.9532448049783308,N
0.0503048780487804,0.2338219026548672,0.0048616512945883,P
0.0777439024390243,0.801299778761062,0.932159128792088,N
0.1326219512195122,0.2905143805309734,0.3097566396266252,N
0.2591463414634146,0.417450221238938,0.860845649516613,P
0.0182926829268292,0.8256360619469026,0.9762473608178686,P
0.0670731707317073,0.4722068584070796,0.8511223469274364,N
0.1402439024390244,0.583379424778761,0.3093399266585176,P
0.0228658536585365,0.8103567477876106,0.9455495055006112,P
0.1051829268292683,0.3729950221238938,0.9624124902766974,N
0.0701219512195122,0.3494883849557522,0.9653572619179908,N
0.1143292682926829,0.722137721238938,0.562118013112568,P
0.0320121951219512,0.7459900442477876,0.5567285253917102,P
0.6646341463414634,0.6804480088495575,0.8822646960773419,P
0.0625,0.8145049778761062,0.0008056450716746,P
0.0625,0.7412887168141593,0.8967940882320258,N
0.0228658536585365,0.7386615044247788,0.6759639959995555,N
0.0152439024390243,0.7604397123893805,0.1454050450050005,P
0.0442073170731707,0.5169386061946902,0.8400655628403155,N
0.0152439024390243,0.7570519911504425,0.907378597621958,P
0.0015243902439024,0.6491288716814159,0.746638515390599,N
0.0762195121951219,0.6910951327433628,0.8915157239693299,P
0.0685975609756097,0.3060702433628318,0.9735526169574396,P
0.0472560975609756,0.6496128318584071,0.6561840204467163,P
0.0274390243902439,0.6843196902654868,0.7893654850538949,N
0.0609756097560975,0.4633573008849557,0.7741971330147794,N
0.0304878048780487,0.5649889380530974,0.2325258362040226,N
0.5015243902439025,0.7791758849557522,0.8956828536504056,P
0.0945121951219512,0.4180033185840708,0.9293254806089566,N
0.0670731707317073,0.173396017699115,0.2916712968107567,P
0.0777439024390243,0.3844717920353982,0.8312590287809757,N
0.0121951219512195,0.7601631637168142,0.910851205689521,P
0.0670731707317073,0.2305724557522123,0.3003667074119346,P
0.1554878048780487,0.3069690265486725,0.9747194132681408,N
0.3201219512195122,0.7114905973451328,0.6965218357595289,N
0.0,0.8044109513274336,0.7189687743082565,P
0.2454268292682926,0.8232853982300885,0.0136681853539282,N
0.0,0.8767975663716814,0.1084009334370486,P
0.0685975609756097,0.2020188053097344,0.9981109012112456,P
0.0350609756097561,0.6491288716814159,0.7439715523947106,P
0.8673780487804879,0.520049778761062,0.8445105011667964,P
0.0945121951219512,0.8089048672566372,0.9349372152461384,N
0.1890243902439024,0.3547428097345133,0.965079453272586,N
0.0716463414634146,0.7105226769911505,0.6935492832536949,P
0.8323170731707318,0.8187223451327434,0.9210190021113456,N
0.0746951219512195,0.0625691371681416,0.4283531503500389,P
0.0457317073170731,0.3223866150442478,0.0192243582620291,P
0.0182926829268292,0.5133434734513275,0.2844482720302256,N
0.0746951219512195,0.4408185840707964,0.8870152239137683,P
0.9054878048780488,0.3158185840707964,0.003028114234915,P
0.6295731707317074,0.4242256637168141,0.9284087120791198,N
0.0,0.4111587389380531,0.585787309701078,N
0.2926829268292683,0.2999861725663716,0.0074730525613956,P
0.0670731707317073,0.6261753318584071,0.839315479497722,N
0.173780487804878,0.4958517699115044,0.8537615290587843,N
0.0685975609756097,0.7677682522123894,0.9195188354261584,N
0.0503048780487804,0.7623755530973452,0.9096566285142792,N
0.0304878048780487,0.8075912610619469,0.9942493610401156,N
0.0289634146341463,0.5738384955752213,0.2269974441604623,P
0.0503048780487804,0.3985757743362831,0.936020668963218,N
0.0182926829268292,0.3960868362831858,0.9115735081675742,P
0.0899390243902439,0.4222898230088495,0.9210190021113456,N
0.1478658536585365,0.3894496681415929,0.947244138237582,P
0.0503048780487804,0.3539131637168141,0.0180297810867874,N
0.1570121951219512,0.2309181415929203,0.3050616735192799,P
0.0503048780487804,0.1478844026548672,0.962995888432048,P
0.1036585365853658,0.235550331858407,0.302422491387932,N
0.0503048780487804,0.3470685840707964,0.9949994443827092,P
0.0274390243902439,0.2416344026548672,0.8249805533948216,P
0.0335365853658536,0.6247234513274337,0.8377875319479942,P
0.0518292682926829,0.4339740044247787,0.888876541837982,P
0.0503048780487804,0.078125,0.1419324369374375,P
0.1143292682926829,0.427475110619469,0.9251583509278808,N
0.0289634146341463,0.5896017699115044,0.8386209578842093,P
0.1143292682926829,0.734720685840708,0.8941826869652183,P
0.0289634146341463,0.4076327433628318,0.8572063562618069,P
0.0259146341463414,0.3539823008849557,0.0191410156684076,N
0.0045731707317073,0.7964601769911505,0.9371319035448384,N
0.0716463414634146,0.4079784292035398,0.9338815423935992,P
0.0503048780487804,0.3924225663716814,0.9449105456161796,N
0.0975609756097561,0.399612831858407,0.8087843093677075,P
0.0365853658536585,0.1911642699115043,0.6289309923324814,P
0.0198170731707317,0.7137029867256637,0.6522113568174241,N
0.2256097560975609,0.5841399336283186,0.3202855872874763,P
0.0762195121951219,0.4837527654867256,0.8557061895766196,P
0.0899390243902439,0.3644911504424779,0.9624958328703188,P
0.0518292682926829,0.7558766592920354,0.7183020335592843,N
0.0228658536585365,0.7156388274336283,0.7658906545171686,P
0.0655487804878048,0.4545768805309734,0.8536781864651628,P
0.1996951219512195,0.4316233407079646,0.9242971441271252,N
0.1097560975609756,0.4410259955752212,0.8861262362484721,P
0.0807926829268292,0.338149889380531,0.015473941549061,N
0.0,0.8042035398230089,0.7186076230692299,N
0.0015243902439024,0.3487278761061946,0.0193354817201911,P
0.1707317073170731,0.6077848451327434,0.7628069785531726,P
0.0,0.8048949115044248,0.7187743082564729,N
0.0182926829268292,0.689366703539823,0.1771585731747972,N
0.1448170731707317,0.3514242256637168,0.2986720746749639,P
0.0152439024390243,0.0940265486725663,0.3694299366596288,P
0.0213414634146341,0.6953816371681416,0.6617401933548173,P
0.073170731707317,0.7313329646017699,0.5635903989332148,P
0.0,0.8034430309734513,0.7168296477386376,N
0.0091463414634146,0.5708655973451328,0.3338426491832426,P
0.0411585365853658,0.4343888274336283,0.8937104122680297,P
0.073170731707317,0.4202848451327433,0.9221024558284254,N
0.0,0.9666758849557522,0.6525447271919103,N
0.0472560975609756,0.2079646017699115,0.2254139348816535,P
0.0701219512195122,0.8294386061946902,0.0515890654517169,N
0.0594512195121951,0.6819690265486725,0.8665962884764973,N
0.0670731707317073,0.7232439159292035,0.895155017224136,P
0.0670731707317073,0.5105088495575221,0.8428158684298255,P
0.0152439024390243,0.6314297566371682,0.3713468163129236,P
0.0045731707317073,0.7282909292035398,0.6125125013890432,P
0.0685975609756097,0.7116288716814159,0.8921269029892209,N
0.0198170731707317,0.337458517699115,0.9661073452605844,P
0.2149390243902439,0.4144081858407079,0.7965607289698855,P
0.0914634146341463,0.4199391592920354,0.9187131903544838,N
0.0442073170731707,0.4338357300884956,0.8649572174686075,P
0.0,0.466537610619469,0.4213245916212912,N
0.0945121951219512,0.4302405973451327,0.898738748749861,P
0.0548780487804878,0.0891869469026548,0.4214357150794532,P
0.2896341463414634,0.4251244469026548,0.9043782642515836,N
0.0426829268292682,0.6648921460176991,0.3125625069452161,N
0.024390243902439,0.7721930309734514,0.7606956328480943,P
0.1402439024390244,0.3747925884955752,0.2879764418268696,N
0.1600609756097561,0.4929480088495575,0.2882542504722747,N
0.0,0.6193307522123894,0.8349261029003223,N
0.0807926829268292,0.7688744469026549,0.9151572396932992,P
0.0396341463414634,0.732508296460177,0.7044949438826537,P
0.0304878048780487,0.4632190265486726,0.7718913212579175,P
0.0381097560975609,0.753387721238938,0.8973219246582953,N
0.0655487804878048,0.5091261061946902,0.7342204689409935,P
0.0503048780487804,0.4677820796460177,0.8503722635848427,P
0.0579268292682926,0.6621266592920354,0.8623180353372597,P
0.1859756097560975,0.4093611725663716,0.8587620846760751,P
0.5213414634146342,0.2679065265486725,0.0026947438604289,P
0.0442073170731707,0.2556692477876106,0.5698688743193688,P
0.010670731707317,0.7320934734513274,0.5692299144349372,N
0.073170731707317,0.7930033185840708,0.928686520724525,N
0.0655487804878048,0.3784568584070796,0.2911712412490277,P
0.1722560975609756,0.7166067477876106,0.6989665518390933,P
0.0655487804878048,0.521570796460177,0.2680020002222469,N
0.0274390243902439,0.4284430309734513,0.9061006778530948,N
0.048780487804878,0.4350801991150442,0.7393877097455273,P
0.0929878048780487,0.2487555309734513,0.302478053117013,P
0.0670731707317073,0.5205337389380531,0.2690576730747861,N
0.0716463414634146,0.6215431415929203,0.8991832425825093,P
0.1707317073170731,0.4188329646017699,0.9052116901877988,P
0.0960365853658536,0.4124032079646018,0.9316868540948996,N
0.0274390243902439,0.353429203539823,0.0192521391265696,N
0.0670731707317073,0.7596100663716814,0.906822980331148,P
0.0685975609756097,0.3832964601769911,0.8248972108012002,N
0.0274390243902439,0.7307798672566372,0.5819257695299478,N
0.5884146341463414,0.2415652654867256,0.9994166018446492,N
0.0152439024390243,0.5063606194690266,0.2701411267918657,N
0.0960365853658536,0.4375,0.903961551283476,P
0.010670731707317,0.7000829646017699,0.1628236470718969,P
0.010670731707317,0.8168556415929203,0.984970552283587,P
0.1051829268292683,0.4101216814159292,0.7946994110456718,P
0.0685975609756097,0.8154728982300885,0.0062506945216135,P
0.0442073170731707,0.4766316371681416,0.8586787420824535,N
0.0670731707317073,0.814712389380531,0.0040282253583732,P
0.0,0.4441371681415929,0.8919324369374375,P
0.1204268292682926,0.4179341814159292,0.9132403600400044,P
0.0685975609756097,0.0706581858407079,0.4247416379597733,N
0.0853658536585365,0.7291897123893805,0.8942382486942994,N
0.1478658536585365,0.4648783185840708,0.8405656184020447,N
0.0503048780487804,0.3907632743362831,0.9460773419268808,P
0.0274390243902439,0.2305033185840707,0.2968663184798311,N
0.2439024390243902,0.462458517699115,0.8391765751750194,N
0.0137195121951219,0.1836283185840708,0.2918935437270807,P
0.0,0.8044800884955752,0.719107678630959,P
0.7789634146341464,0.4101216814159292,0.8494554950550062,N
0.1600609756097561,0.0721792035398229,0.4239082120235582,N
0.0701219512195122,0.7639657079646018,0.9104900544504944,P
0.0503048780487804,0.3475525442477876,0.0208078675408379,N
0.0762195121951219,0.3991980088495575,0.8445382820313369,N
0.2896341463414634,0.4477323008849557,0.2867818646516279,P
0.0045731707317073,0.6291482300884956,0.7748360928992111,P
0.788109756097561,0.2945934734513274,1.0,N
0.0564024390243902,0.576258296460177,0.8399544393821536,N
0.0503048780487804,0.1379286504424778,0.9608567618624292,N
0.0777439024390243,0.4734513274336283,0.8525947327480832,N
0.1920731707317073,0.4587942477876106,0.8442882542504723,P
0.1707317073170731,0.5034568584070797,0.8524836092899211,N
0.0442073170731707,0.5253733407079646,0.851650183353706,P
0.0091463414634146,0.3736863938053097,0.2847538615401711,N
0.0716463414634146,0.4262997787610619,0.7839759973330369,N
0.1768292682926829,0.6312223451327433,0.8385098344260473,N
0.0350609756097561,0.5082964601769911,0.2103567063007001,N
0.1021341463414634,0.2873340707964602,0.3091454606067341,N
0.0365853658536585,0.7497234513274337,0.7315812868096455,P
0.0381097560975609,0.5114076327433629,0.2824758306478497,N
0.1128048780487804,0.5465984513274337,0.9006556284031559,P
0.0076219512195121,0.8515625,0.835953994888321,N
0.0350609756097561,0.4164131637168141,0.9218246471830204,P
0.1295731707317073,0.3716122787610619,0.2886987443049227,N
0.902439024390244,0.2651410398230088,0.3245082786976331,N
0.0472560975609756,0.349695796460177,0.0041393488165352,P
0.5045731707317074,0.2485481194690265,0.0053617068563173,P
0.0121951219512195,0.5466675884955752,0.8391210134459384,P
0.0045731707317073,0.3587527654867256,0.9650238915435048,P
0.0792682926829268,0.652862278761062,0.8905711745749528,P
0.0228658536585365,0.7278761061946903,0.5737581953550395,P
0.1036585365853658,0.6395879424778761,0.7648905433937104,N
0.0152439024390243,0.8898644911504425,0.1547116346260695,N
0.0853658536585365,0.7657632743362832,0.913601511279031,P
0.0381097560975609,0.7199944690265487,0.8802644738304256,P
0.0548780487804878,0.4632881637168141,0.8742915879542171,P
0.8810975609756098,0.8057936946902655,0.9132403600400044,P
0.0503048780487804,0.4222206858407079,0.8721802422491388,N
0.0716463414634146,0.2567063053097345,0.7156628514279364,P
0.0182926829268292,0.4344579646017699,0.8982386931881321,P
0.0807926829268292,0.4377765486725664,0.830286698522058,P
0.0884146341463414,0.3543279867256637,0.9647183020335592,P
0.0823170731707317,0.3277101769911504,0.9686354039337703,P
0.0792682926829268,0.5734236725663717,0.8397321924658295,N
0.1036585365853658,0.4984098451327433,0.8508167574174907,N
0.1859756097560975,0.4000967920353982,0.292838093121458,P
0.0274390243902439,0.5673396017699115,0.2235803978219802,P
0.0,0.966537610619469,0.6519057673074786,P
0.1234756097560975,0.5047013274336283,0.8517890876764085,P
0.0152439024390243,0.0554480088495575,0.4555783975997333,N
0.6082317073170732,0.7876797566371682,0.9075730636737416,P
0.0457317073170731,0.309941924778761,0.971691299033226,N
0.0152439024390243,0.7331996681415929,0.8273974886098455,N
0.0152439024390243,0.2527654867256637,0.006500722302478,N
0.2774390243902439,0.3587527654867256,0.9647460828980998,N
0.0640243902439024,0.8219717920353982,0.0289476608512057,N
0.6173780487804879,0.3325497787610619,0.0057784198244249,P
0.2423780487804878,0.4296183628318584,0.9262418046449604,N
0.0838414634146341,0.3310287610619469,0.0146127347483054,N
0.1158536585365853,0.374654314159292,0.9624958328703188,P
0.4070121951219512,0.3502488938053097,0.0143349261029003,N
0.1006097560975609,0.4104673672566372,0.9329647738637626,P
0.0152439024390243,0.1060564159292035,0.9462162462495832,N
0.0381097560975609,0.4241565265486726,0.9246305145016114,P
0.0335365853658536,0.4601078539823008,0.8325647294143794,N
0.0137195121951219,0.746612278761062,0.8995443938215357,N
0.2759146341463415,0.5420353982300885,0.2610845649516613,N
0.173780487804878,0.3567477876106194,0.9644960551172352,N
0.0137195121951219,0.7421875,0.8982664740526725,N
0.048780487804878,0.5079507743362832,0.8441215690632293,P
0.0838414634146341,0.4153761061946902,0.910128903211468,P
0.0655487804878048,0.3550884955752212,0.9636348483164796,N
0.0503048780487804,0.4166897123893805,0.8642904767196355,N
0.1432926829268292,0.4060425884955752,0.8004778308700967,N
0.0350609756097561,0.3548810840707964,0.0175575063895989,P
0.1341463414634146,0.3961559734513274,0.8173685965107234,N
0.0823170731707317,0.4166205752212389,0.929019891099011,N
0.1859756097560975,0.4249861725663716,0.9267974219357706,P
0.0579268292682926,0.8151272123893805,0.0076397377486387,N
0.1310975609756097,0.4242256637168141,0.9216301811312368,N
0.0,0.7665929203539823,0.9079619957773086,P
0.0289634146341463,0.4262997787610619,0.7834203800422269,P
0.0564024390243902,0.6842505530973451,0.8674297144127125,N
0.0670731707317073,0.8141592920353983,0.0016112901433493,P
0.1143292682926829,0.4240182522123893,0.8623458162018002,P
0.9634146341463417,0.5112693584070797,0.8437881986887432,N
0.0152439024390243,0.7383849557522124,0.6769641071230137,N
0.0945121951219512,0.4307936946902654,0.9243249249916656,N
0.1265243902439024,0.5515763274336283,0.2516112901433492,N
0.0914634146341463,0.8053097345132744,0.9342426936326258,P
0.0503048780487804,0.3938744469026548,0.8287309701077897,N
0.0503048780487804,0.3685702433628318,0.96199577730859,P
0.0625,0.3876521017699115,0.951161240137793,P
0.073170731707317,0.5459070796460177,0.8500111123458163,N
0.0304878048780487,0.5842782079646017,0.3074230470052228,P
0.0640243902439024,0.3534983407079646,0.0190854539393265,P
0.0564024390243902,0.7310564159292036,0.8908489832203579,P
0.6722560975609756,0.6460868362831859,0.8902100233359262,P
0.125,0.6714601769911505,0.8912379153239249,N
0.0167682926829268,0.6551438053097345,0.8629569952216913,N
0.0503048780487804,0.2936946902654866,0.0112790310034448,P
0.0945121951219512,0.4150304203539823,0.6965218357595289,N
0.0548780487804878,0.556554203539823,0.8454550505611735,P
0.0685975609756097,0.7020188053097345,0.7024947216357373,P
0.0838414634146341,0.0588357300884955,0.4322980331147905,P
0.0884146341463414,0.8052405973451328,0.9339371041226804,N
0.0381097560975609,0.4316924778761062,0.8552616957439716,P
0.2057926829268292,0.3520464601769911,0.9654683853761528,P
0.0167682926829268,0.5804065265486725,0.8327591954661628,N
0.0762195121951219,0.4290652654867256,0.7833092565840649,N
0.0503048780487804,0.4272676991150442,0.2061895766196244,P
0.0609756097560975,0.5076050884955752,0.8445382820313369,P
0.1509146341463414,0.4246404867256637,0.9005445049449938,N
0.0457317073170731,0.4565818584070796,0.4863595955106123,N
0.0503048780487804,0.1823147123893805,0.2924769418824313,P
0.0503048780487804,0.3918694690265487,0.9440215579508834,N
0.0579268292682926,0.4121266592920354,0.916740748972108,N
0.0289634146341463,0.15147953539823,0.9656628514279364,P
0.0152439024390243,0.7645879424778761,0.1837704189354372,N
0.0259146341463414,0.6545907079646018,0.7888098677630848,P
0.0015243902439024,0.6166344026548672,0.8405656184020447,P
0.1402439024390244,0.4110896017699115,0.8602622513612623,N
0.0609756097560975,0.2927267699115044,0.0110845649516613,P
0.0320121951219512,0.5416897123893806,0.895488387598622,N
0.0701219512195122,0.4979950221238938,0.8512890321146793,P
0.0716463414634146,0.683075221238938,0.8661795755083899,N
0.1158536585365853,0.4278899336283185,0.9256028447605288,N
0.2057926829268292,0.3771432522123893,0.9626902989221024,P
0.2378048780487805,0.4068030973451327,0.2930881209023225,N
0.0701219512195122,0.4213910398230088,0.925991776864096,N
0.0914634146341463,0.3662195796460177,0.9627458606511834,N
0.0,0.953470685840708,0.4710801200133348,P
0.0091463414634146,0.755600110619469,0.5361706856317369,P
0.0152439024390243,0.550608407079646,0.2566951883542616,P
0.0792682926829268,0.7486863938053097,0.8965718413157018,P
0.0762195121951219,0.7320934734513274,0.7076341815757307,P
0.9161585365853658,0.5875276548672567,0.903850427825314,N
0.0777439024390243,0.8149889380530974,5.5561729081055056e-05,N
0.0152439024390243,0.0385785398230088,0.3524280475608401,P
0.1509146341463414,0.2550470132743362,0.3070896766307368,P
0.0533536585365853,0.3411227876106195,0.0233081453494833,N
0.836890243902439,0.7278069690265487,0.861345705078342,N
0.0746951219512195,0.7116980088495575,0.891793532614735,P
0.9253048780487804,0.4296875,0.839259917768641,P
0.0182926829268292,0.7251797566371682,0.8868207578619847,N
0.0182926829268292,0.225871128318584,0.0014446049561062,P
0.2545731707317073,0.5849695796460177,0.9050727858650962,P
0.0503048780487804,0.2663163716814159,0.3046449605511724,P
0.0503048780487804,0.8543971238938053,0.0717857539726636,P
0.1570121951219512,0.0717643805309734,0.4226302922546949,N
0.0975609756097561,0.5232992256637168,0.8505111679075452,P
0.0503048780487804,0.5949944690265487,0.3066451827980887,P
0.0746951219512195,0.322179203539823,0.969663295921769,N
0.0411585365853658,0.7796598451327434,0.891737970885654,P
0.1463414634146341,0.4242256637168141,0.9265196132903656,N
0.1707317073170731,0.458725110619469,0.8444271585731749,P
0.0746951219512195,0.6624723451327433,0.8625680631181243,P
0.0701219512195122,0.2568445796460177,0.3107845316146238,P
0.1661585365853658,0.3247372787610619,0.3082286920768974,P
0.0259146341463414,0.4677129424778761,0.8505389487720858,P
0.0670731707317073,0.820658185840708,0.941521280142238,P
0.010670731707317,0.7102461283185841,0.1658239804422714,N
0.0762195121951219,0.2475801991150442,0.3021446827425269,N
0.0503048780487804,0.5093335176991151,0.8431770196688521,P
0.048780487804878,0.7259402654867256,0.6132070230025558,N
0.0518292682926829,0.5112693584070797,0.8429547727525281,P
0.0,0.8048949115044248,0.7193577064118235,N
0.0564024390243902,0.4247787610619469,0.7843649294366041,P
0.0807926829268292,0.3691924778761062,0.9620513390376708,P
0.048780487804878,0.4086006637168141,0.9331036781864652,P
0.0457317073170731,0.6276272123893805,0.8963773752639181,P
0.0884146341463414,0.5095409292035398,0.843121457939771,P
0.0503048780487804,0.0812361725663716,0.3935437270807868,P
0.2271341463414634,0.5012444690265486,0.8500111123458163,P
0.0259146341463414,0.8795630530973451,0.1067063007000778,N
0.0304878048780487,0.3445105088495575,0.0220857873097011,P
0.0609756097560975,0.402170907079646,0.8219802200244472,N
0.1067073170731707,0.4000967920353982,0.8473997110790088,P
0.0320121951219512,0.2807660398230088,0.0112790310034448,N
0.1417682926829268,0.3574391592920354,0.2980886765196133,P
0.0503048780487804,0.3785259955752212,0.9578008667629736,P
0.0625,0.8857162610619469,0.0904822758084232,P
0.0472560975609756,0.3808766592920354,0.6841315701744638,P
0.0548780487804878,0.2822179203539823,0.3037281920213357,N
0.0426829268292682,0.8305448008849557,0.9714968329814424,P
0.1600609756097561,0.4168279867256637,0.9058228692076896,P
0.2850609756097561,0.3025442477876106,0.314868318702078,N
0.0152439024390243,0.1851493362831858,0.2896432936992999,N
0.1128048780487804,0.4274059734513274,0.9256861873541504,P
0.1173780487804878,0.3129839601769911,0.9714412712523612,N
0.0609756097560975,0.7592643805309734,0.9056284031559062,P
0.010670731707317,0.8062776548672567,0.0010278919879986,N
0.2698170731707317,0.3759679203539823,0.9629681075675074,P
0.0320121951219512,0.1712527654867256,0.977858650961218,N
0.0503048780487804,0.0822732300884955,0.5149461051227915,P
0.0060975609756097,0.726216814159292,0.5790087787531948,P
0.0396341463414634,0.8549502212389382,0.0764251583509279,N
0.0777439024390243,0.8586144911504425,0.9543282586954106,N
0.0,0.3085591814159292,0.1139571063451495,N
0.0777439024390243,0.3010232300884956,0.3080064451605734,P
0.0746951219512195,0.7602323008849557,0.9071841315701744,N
0.1692073170731707,0.4222206858407079,0.9285476164018224,P
0.0503048780487804,0.6505807522123894,0.5941493499277697,N
0.0396341463414634,0.7305033185840708,0.6154017113012558,P
0.1509146341463414,0.3995436946902654,0.8444271585731749,P
0.0426829268292682,0.1630945796460177,0.2912268029781087,N
0.1890243902439024,0.4313467920353982,0.8974886098455384,P
0.1402439024390244,0.3974695796460177,0.8276197355261696,P
0.298780487804878,0.4294800884955752,0.9216857428603178,P
0.2378048780487805,0.4117809734513274,0.8597621957995333,N
0.2423780487804878,0.7653484513274336,0.9040171130125568,N
0.0152439024390243,0.7845685840707965,0.3147849761084564,P
0.1859756097560975,0.3560564159292035,0.9647183020335592,P
0.0396341463414634,0.845132743362832,0.0668963218135348,P
0.0701219512195122,0.2466814159292035,0.302255806200689,P
0.0548780487804878,0.4461421460176991,0.274947216357373,P
0.0975609756097561,0.4250553097345133,0.9030447827536392,P
0.0670731707317073,0.4205613938053097,0.9275475052783642,P
