Xloc,Yloc,Landuse_1,Landuse_2,Landuse_3,Landuse_4,Rock_1,Rock_2,Rock_3,Rock_4,Rock_5,Cr,Ni,Pb,Zn,Cd,Co,Cu
0.7739896139083314,0.5694928377855207,0,0,1,0,0,0,0,0,1,0.376124775044991,0.3026161655603279,0.035262334707806,0.14392778061659,0.145174209050861,0.4309113817723645,0.0567891530752603
0.7263490629939038,0.543360433604336,0,1,0,0,0,1,0,0,0,0.3773245350929813,0.4158531823506442,0.0800511872600597,0.1405212059274399,0.2412895474569484,0.4078118437631247,0.0415602279426213
0.8787536689997741,0.1078203639179248,0,0,1,0,0,0,0,0,1,0.5278944211157769,0.4728621632174931,0.169628892364567,0.2699710441151423,0.2863436123348018,0.7753044939101217,0.1889369227746118
0.427861819823888,0.4941927990708478,0,0,1,0,0,0,1,0,0,0.5248950209958008,0.3775868801249511,0.2085880847433527,0.2876852324987226,0.3213856627953544,0.4078118437631247,0.1361269404598152
0.6143599006547753,0.424312814556717,0,0,1,0,0,0,1,0,0,0.4829034193161368,0.4299101913315111,0.1483008673396843,0.2154658490887412,0.1291549859831798,0.5758084838303233,0.1611809785812537
0.9604876947392188,0.4996128532713898,1,0,0,0,1,0,0,0,0,0.241751649670066,0.1472081218274111,0.0497653917247263,0.0843127235564639,0.2605126151381658,0.1936161276774464,0.0653861269404598
0.5265296906750959,0.7210607820363917,1,0,0,0,1,0,0,0,0,0.2219556088782243,0.1214369386958219,0.0594340964026731,0.1132686084142395,0.1742090508610332,0.1999160016799664,0.0216643741403026
0.8552720704447956,0.5340689121176926,0,0,1,0,0,1,0,0,0,0.4541091781643671,0.4424053104256149,0.0628465804066543,0.2529381706693919,0.1391670004004805,0.6199076018479629,0.0960896050304578
0.5296906750959585,0.6107239643825009,0,0,1,0,0,0,0,0,1,0.2909418116376724,0.1175322139789144,0.0137921228494241,0.0275932549821154,0.0580696836203444,0.1852162956740865,0.0069267046571035
0.4849853240009031,0.2382888114595431,1,0,0,0,0,0,1,0,0,0.3803239352129574,0.3018352206169465,0.1730413763685482,0.1170158405723045,0.1752102523027633,0.4414111717765645,0.014786795048143
0.4716640325129826,0.3459156020131629,0,1,0,0,0,1,0,0,0,0.55248950209958,0.4283483014447481,0.1157400824683634,0.2238119570771589,0.2843412094513416,0.3826123477530448,0.0727549616820593
0.6080379318130503,0.8809523809523809,0,0,1,0,0,0,1,0,0,0.4565086982603479,0.2799687622022647,0.0177733541874022,0.1217850451371146,0.1101321585903084,0.2902141957160856,0.0479465513853409
0.5856852562655226,0.2231900890437476,0,0,1,0,0,1,0,0,0,0.5560887822435513,0.5431472081218274,0.1608133086876155,0.3500255493101686,0.381457749299159,0.5380092398152037,0.1390744743564551
0.4888236622262362,0.4126984126984127,0,0,1,0,0,1,0,0,0,0.3419316136772645,0.3127684498242873,0.4261339399971563,0.28308635666837,0.0780937124549459,0.5758084838303233,0.4645313421104342
0.8105667193497403,0.0722028648857917,0,0,1,0,0,0,0,0,1,0.2861427714457107,0.1745411948457633,0.0500497653917247,0.1081587463805144,0.0720865038045654,0.5065098698026038,0.0661230104146197
0.5935877173176789,0.1829268292682926,1,0,0,0,0,0,1,0,0,0.4169166166766647,0.1175322139789144,0.1794397838760131,0.1081587463805144,0.355426511814177,0.0298194036119277,0.0494203183336608
0.7130277715059833,0.4161827332559039,1,0,0,0,0,1,0,0,0,0.3059388122375525,0.3073018352206169,0.1411915256647234,0.1405212059274399,0.3303964757709251,0.3091138177236455,0.0374582432697975
0.4145405283359674,0.3664343786295005,0,0,1,0,0,0,0,0,1,0.5458908218356329,0.4025771183131589,0.347646807905588,0.4173053994208823,0.2503003604325191,0.4267114657706845,0.3387698958538023
0.7972454278618198,0.1798296554394115,0,1,0,0,0,1,0,0,0,0.6550689862027594,0.6782506833268254,0.1184416323048485,0.3193663771078181,0.3634361233480176,0.4750104997900041,0.1169679701316565
0.712801986904493,0.6302748741773131,0,0,1,0,0,1,0,0,0,0.3785242951409717,0.4385005857087075,0.1582539456846296,0.2256855731561914,0.0971165398478173,0.6619067618647626,0.2778541953232462
0.4143147437344773,0.6018195896244676,0,0,1,0,1,0,0,0,0,0.2519496100779844,0.0839515814135103,0.0470638418882411,0.0669391926417986,0.0560672807368842,0.0424191516169676,0.0906857928866181
0.722736509370061,0.3689508323654665,1,0,0,0,0,1,0,0,0,0.2411517696460707,0.1323701679031628,0.0857386606000284,0.0262306251064554,0.2953544253103725,0.1810163796724065,0.0361564157987816
0.6994806954165725,0.7586140147115755,0,0,1,0,1,0,0,0,0,0.5620875824835032,0.3814916048418585,0.0521825678942129,0.373871572134219,0.3824589507408891,0.4855102897942041,0.0486834348595008
0.8846240686385187,0.1084010840108401,0,0,1,0,0,0,0,0,1,0.5158968206358728,0.4884810620851229,0.1070666856249111,0.2733776188042923,0.3273928714457349,0.8278034439311213,0.0943702102574179
0.5703319033641905,0.5725900116144018,0,1,0,0,0,1,0,0,0,0.5308938212357528,0.3283873486919172,0.0271576851983506,0.145631067961165,0.1912294753704445,0.5905081898362032,0.0322263706032619
0.8275005644615036,0.1389856755710414,0,1,0,0,0,0,0,1,0,0.4331133773245351,0.3112065599375244,0.0490544575572301,0.0809061488673139,0.1932318782539047,0.3301133977320453,0.0133130280998231
0.5838789794536012,0.464963221060782,0,1,0,0,0,1,0,0,0,0.4799040191961607,0.3814916048418585,0.0843167922650362,0.1694770907852154,0.3974769723668402,0.4498110037799243,0.0538416191786205
0.7909234590200948,0.6368563685636855,0,0,1,0,0,0,0,0,1,0.6340731853629274,0.5142522452167122,0.2193942840892933,0.2512348833248169,0.4581497797356829,0.6787064258714826,0.1778836706622126
0.5326258749153308,0.2644212156407278,1,0,0,0,0,1,0,0,0,0.1115776844631073,0.0995704802811401,0.1241291056448173,0.0165218872423777,0.2452943532238687,0.0663586728265434,0.0314894871291019
0.3050349966132309,0.0900116144018583,0,0,1,0,1,0,0,0,0,0.3695260947810438,0.1823506442795782,0.1198635006398407,0.1337080565491398,0.0210252302763316,0.1558168836623267,0.1152485753586166
0.7243170015804921,0.6341463414634145,0,0,1,0,0,1,0,0,0,0.3617276544691061,0.3377586880124951,0.2208161524242855,0.2086526997104411,0.1031237484981978,0.5275094498110037,0.1965513853409314
0.9616166177466696,0.1635694928377855,0,0,1,0,0,1,0,0,0,0.4841031793641271,0.4252245216712221,0.0506185127257216,0.1950264009538409,0.1281537845414497,0.5464090718185636,0.0862644920416584
0.6726123278392413,0.9738675958188152,0,1,0,0,0,1,0,0,0,0.6280743851229754,0.5408043732916828,0.1056448172899189,0.1660705160960654,0.420304365238286,0.626207475850483,0.0550697583022204
0.4052833596748701,0.4924506387921021,0,0,1,0,0,0,1,0,0,0.3599280143971205,0.2112456071846934,0.1347931181572586,0.1795264861182081,0.0941129355226271,0.4267114657706845,0.155040282963254
0.1560171596297132,0.22977158343012,0,1,0,0,0,0,1,0,0,1.0,0.4736431081608745,0.1312384473197782,0.1984329756429909,0.4805766920304366,0.5779084418311633,0.0317351149538219
0.5802664258297584,0.2905536198219124,0,0,1,0,0,1,0,0,0,0.5158968206358728,0.4556813744631003,0.0605715910706668,0.2880258899676375,0.2933520224269124,0.491810163796724,0.1046865788956572
0.6714834048317904,0.1682152535811072,0,0,1,0,0,0,1,0,0,0.3809238152369525,0.3049590003904724,0.2417176169486705,0.3048884346789303,0.1141369643572286,0.5758084838303233,0.2773629396738062
0.3461277940844434,0.3343012001548586,0,0,1,0,0,0,1,0,0,0.5200959808038392,0.4127294025771182,0.4383620076780891,0.4249701924714699,0.3344012815378454,0.5800083998320033,0.3196109255256435
0.1729510047414766,0.2967479674796747,0,1,0,0,0,0,1,0,0,0.5062987402519495,0.3447871925029285,0.0814730555950519,0.1149718957588145,0.1031237484981978,0.5191096178076438,0.0567891530752603
0.7398961390833144,0.4163763066202089,1,0,0,0,0,1,0,0,0,0.5698860227954409,0.5236235845372901,0.0999573439499502,0.1354113438937148,0.1922306768121746,0.5548089038219235,0.0162605619964629
0.5768796568074056,0.1318234610917537,0,0,1,0,0,0,1,0,0,0.274745050989802,0.2221788363920343,0.0500497653917247,0.0809061488673139,0.053063676411694,0.5044099118017639,0.0371389270976616
0.3912847143824791,0.4266356949283778,0,1,0,0,0,1,0,0,0,0.6526694661067787,0.4970714564623193,0.0794824399260628,0.2577073752342019,0.2142571085302363,0.6430071398572028,0.0479465513853409
0.2779408444344096,0.0667828106852497,0,0,1,0,1,0,0,0,0,0.3233353329334133,0.1503319016009371,0.1724726290345514,0.1354113438937148,0.0871045254305166,0.1327173456530869,0.1093535075653369
0.7753443215172724,0.6300813008130081,0,0,1,0,0,0,0,0,1,0.3881223755248949,0.3713393205778992,0.0391013792122849,0.1473343553057401,0.1441730076091309,0.6661066778664426,0.0481921792100609
0.4427636035222397,0.6718931475029035,0,0,1,0,1,0,0,0,0,0.3101379724055189,0.0706755173760249,0.033982653206313,0.062340316811446,0.0520624749699639,0.1054178916421671,0.0562978974258203
0.3973808986227138,0.5350367789392179,0,0,1,0,0,0,0,0,1,0.1739652069586082,0.0527137836782506,0.0,0.0076647930505876,0.0390468562274729,0.0193196136077278,0.0133130280998231
0.4508918491758862,0.1045296167247386,0,0,1,0,1,0,0,0,0,0.421115776844631,0.2760640374853572,0.0999573439499502,0.1388179185828649,0.0720865038045654,0.365812683746325,0.0830713303202986
0.454504402799729,0.2789392179636082,0,1,0,0,0,1,0,0,0,0.5776844631073785,0.4619289340101522,0.155268022181146,0.2355646397547266,0.3313976772126552,0.4666106677866442,0.1005109058754175
0.2718446601941747,0.5232288037166085,1,0,0,0,1,0,0,0,0,0.4763047390521895,0.3799297149550956,0.135077491824257,0.3086356668369954,0.3404084901882259,0.2272154556908861,0.0449990174887011
0.3328065025965229,0.4419279907084784,0,0,1,0,0,0,1,0,0,0.5740851829634073,0.433033971105037,0.252381629461112,0.3297564299097257,0.1521826191429715,0.5800083998320033,0.3510512870898015
0.4655678482727478,0.5400696864111498,0,0,1,0,0,0,1,0,0,0.5308938212357528,0.2682545880515423,0.0686762405801222,0.1495486288536876,0.171205446535843,0.3805123897522049,0.0351739044999017
0.1930458342741025,0.2768099109562524,0,1,0,0,0,0,1,0,0,0.5356928614277144,0.3565013666536508,0.0691028010806199,0.1882132515755407,0.1591910292350821,0.4729105417891641,0.0334545097268618
0.492436215850079,0.5873015873015872,0,0,1,0,0,0,0,0,1,0.5068986202759448,0.3244826239750097,0.0693871747476183,0.1711803781297905,0.2873448137765318,0.3532129357412851,0.092405187659658
0.4158952359449086,0.3664343786295005,0,0,1,0,0,0,0,0,1,0.5116976604679063,0.3775868801249511,0.3160813308687615,0.3633111905978539,0.2603123748498198,0.3973120537589247,0.3048732560424445
0.6349062993903815,0.6656987998451412,0,0,1,0,0,0,1,0,0,0.4607078584283143,0.3580632565404139,0.2208161524242855,0.2767841934934423,0.2172607128554265,0.4960100797984039,0.2950481430536451
0.4635357868593361,0.2802942315137436,0,1,0,0,0,1,0,0,0,0.5530893821235753,0.5415853182350643,0.2104365135788426,0.2067790836314086,0.2402883460152182,0.4435111297774043,0.1302318726665356
0.1309550688643034,0.2018970189701897,0,1,0,0,0,0,1,0,0,0.3863227354529094,0.2596641936743459,0.0668278117446324,0.1728836654743654,0.13215859030837,0.4414111717765645,0.0391039496954215
0.7058026642582975,0.3019744483159117,0,0,1,0,0,1,0,0,0,0.4559088182363526,0.4728621632174931,0.2137068107493246,0.2324987225344915,0.1421706047256708,0.5905081898362032,0.1496364708194144
0.54436667419282,0.1430507162214478,0,0,1,0,1,0,0,0,0,0.5374925014997,0.4033580632565404,0.0506185127257216,0.3265201839550332,0.8730476571886264,0.4603107937841243,0.0410689722931813
0.4788891397606682,0.694928377855207,0,0,1,0,1,0,0,0,0,0.3599280143971205,0.1065989847715735,0.1411915256647234,0.0962357349684892,0.0871045254305166,0.1747165056698865,0.185743761053252
0.2072702641679837,0.4305071622144792,0,0,1,0,0,0,1,0,0,0.3575284943011397,0.247169074580242,0.044362292051756,0.1081587463805144,0.1115338406087304,0.3448131037379252,0.0415602279426213
0.9223300970873785,0.1716995741385985,0,0,1,0,0,1,0,0,0,0.5140971805638872,0.4642717688402967,0.0560216123986918,0.1984329756429909,0.2492991589907889,0.5107097858042838,0.0742287286303792
0.6886430345450439,0.235191637630662,0,0,0,1,0,0,1,0,0,0.3971205758848229,0.3674345958609917,0.0885823972700128,0.146312382898995,0.3844613536243493,0.250314993700126,0.0445077618392611
0.7873109053962519,0.4618660472319008,1,0,0,0,0,1,0,0,0,0.4823035392921415,0.4767668879344005,0.0676809327456277,0.1626639414069153,0.3233880656788146,0.3973120537589247,0.0295244645313421
0.9701964326032964,0.2173828881145954,0,0,1,0,0,1,0,0,0,0.4613077384523095,0.4830144474814525,0.0497653917247263,0.1626639414069153,0.1171405686824189,0.3805123897522049,0.0481921792100609
0.8446601941747572,0.2059620596205962,1,0,0,0,0,1,0,0,0,0.3749250149970006,0.3010542756735649,0.1212853689748329,0.0962357349684892,0.1782138566279535,0.3826123477530448,0.014295539398703
0.7188981711447279,0.7295780100658149,0,1,0,0,0,0,1,0,0,0.5152969406118776,0.4096056228035923,0.028721740366842,0.1745869528189405,0.1511814177012415,0.3700125997480049,0.0052073098840636
0.2680063219688417,0.3490127758420441,0,0,1,0,0,0,1,0,0,0.5116976604679063,0.3978914486528699,0.1909569173894497,0.3551354113438937,0.210853023628354,0.4267114657706845,0.170760463745333
0.7184466019417475,0.7266744096012387,0,1,0,0,0,0,1,0,0,0.6100779844031193,0.3377586880124951,0.0544575572302004,0.1933231136092659,0.1762114537444933,0.4057118857622847,0.0233837689133425
0.8751411153759313,0.1651180797522261,0,0,1,0,0,0,0,0,1,0.5080983803239353,0.5353377586880124,0.1013792122849424,0.2614546073922671,0.4955947136563877,1.0,0.1255649439968559
0.2474599232332354,0.1076267905536198,0,0,1,0,1,0,0,0,0,0.3893221355728854,0.1846934791097227,0.1255509739798094,0.1234883324816896,0.0941129355226271,0.1894162116757664,0.139320102181175
0.2169790020320613,0.1482771970576848,0,0,1,0,1,0,0,0,0,0.5482903419316136,0.2190550566185083,0.1340821839897625,0.1115653210696644,0.0901081297557068,0.2230155396892061,0.0712811947337394
0.3802212689094603,0.4680603948896632,0,1,0,0,0,0,1,0,0,0.5542891421715657,0.5486138227254977,0.0892933314375089,0.2675864418327371,0.3063676411694033,0.6955060898782024,0.2053939870308508
0.5118536915782343,0.0230352303523035,1,0,0,0,0,1,0,0,0,0.5434913017396521,0.3252635689183912,0.2464097824541447,0.2631578947368421,0.2222667200640769,0.3427131457370852,0.0585085478483002
0.5452698125987807,0.8513356562137049,1,0,0,0,1,0,0,0,0,0.2549490101979603,0.2190550566185083,0.0103796388454429,0.0333844319536706,0.1992390869042851,0.1453170936581268,0.014541167223423
0.6378414992097539,0.4767711962833914,0,0,1,0,0,0,0,0,1,0.4451109778044391,0.4221007418976962,0.1070666856249111,0.2478283086356668,0.1682018422106528,0.6850062998740024,0.1630231872666535
0.6958681417927297,0.5842044134727061,0,0,1,0,0,0,0,0,1,0.3491301739652069,0.2737212026552127,0.2080193374093559,0.2171691364333162,0.0830997196635963,0.4204115917681646,0.2876793083120456
0.3953488372093022,0.4862562911343399,0,0,1,0,0,0,1,0,0,0.3449310137972405,0.2096837172979304,0.0547419308971989,0.1350706864247998,0.1181417701241489,0.4603107937841243,0.0825800746708587
0.3084217656355836,0.0261324041811846,0,1,0,0,0,0,1,0,0,0.7420515896820635,0.4385005857087075,0.3530499075785582,0.4249701924714699,0.6798157789347217,0.4477110457790844,0.3834741599528394
0.8654323775118535,0.4473480449090204,1,0,0,0,0,1,0,0,0,0.4505098980203958,0.4049199531433033,0.1468789990046921,0.2342020098790666,0.3033640368442131,0.376312473750525,0.0327176262527019
0.2619101377286069,0.1225319396051103,0,0,0,1,1,0,0,0,0,0.262747450509898,0.1245607184693478,0.098535475614958,0.1047521716913643,0.0780937124549459,0.1222175556488869,0.139565730005895
0.7453149695190787,0.4225706542779712,1,0,0,0,0,1,0,0,0,0.3539292141571686,0.2955876610698945,0.0956917389449737,0.1285981945154147,0.2492991589907889,0.3469130617387651,0.0177343289447828
0.1693384511176338,0.1221447928765002,1,0,0,0,1,0,0,0,0,0.2531493701259748,0.2089027723545489,0.0634153277406512,0.0621699880769885,0.2643171806167401,0.1558168836623267,0.0228925132639025
0.6689997742153985,0.7994579945799457,0,1,0,0,0,0,0,0,1,0.5236952609478105,0.350253807106599,0.039812313379781,0.1950264009538409,0.1872246696035242,0.3280134397312053,0.0449990174887011
0.7398961390833144,0.4357336430507161,1,0,0,0,0,1,0,0,0,0.3449310137972405,0.3033971105037094,0.0469216550547419,0.086016010901039,0.0170204245094112,0.4855102897942041,0.0191589703281587
0.8491758862045607,0.5358110723964382,0,0,1,0,0,1,0,0,0,0.3401319736052789,0.3955486138227254,0.1667851556945826,0.2086526997104411,0.119743692430917,0.5380092398152037,0.21890351739045
0.3901557913750282,0.4355400696864111,0,1,0,0,0,1,0,0,0,0.4373125374925014,0.5767278406872315,0.1345087444902602,0.199114290580821,0.2332799359231077,0.6031079378412431,0.0322263706032619
0.2510724768570783,0.2820363917924893,0,0,0,1,0,1,0,0,0,0.3977204559088182,0.3112065599375244,0.0695293615811176,0.1933231136092659,0.1141369643572286,0.6031079378412431,0.076685006877579
0.6778053736735153,0.884243128145567,0,1,0,0,1,0,0,0,0,0.7360527894421115,0.3604060913705583,0.0555950518981942,0.4658490887412707,0.657989587505006,0.4330113397732045,0.0690705443112595
0.6410024836306164,0.2090592334494773,0,0,1,0,0,0,1,0,0,0.7930413917216557,0.4572432643498632,0.4467510308545429,0.5212059274399592,0.4365238285943132,0.4393112137757244,0.6728237374729809
0.1948521110860239,0.2791327913279132,0,1,0,0,0,0,1,0,0,0.6040791841631673,0.4299101913315111,0.069813735248116,0.1473343553057401,0.2062474969963957,0.4813103737925241,0.031243859304382
0.5631067961165048,0.2235772357723577,0,0,1,0,0,1,0,0,0,0.6442711457708458,0.8141351034752049,0.151997725010664,0.3665474365525464,0.3083700440528635,0.6745065098698025,0.1189329927294163
0.9300067735380446,0.5402632597754549,1,0,0,0,0,1,0,0,0,0.4115176964607078,0.3658727059742287,0.1042229489549267,0.0928291602793391,0.250100120144173,0.5842083158336833,0.0241206523875024
0.0,0.2590011614401858,1,0,0,0,0,0,1,0,0,0.4409118176364727,0.3158922295978133,0.1056448172899189,0.1030488843467893,0.4565478574289147,0.3322133557328852,0.1091078797406169
0.9819372318807856,0.1093689508323654,0,1,0,0,0,1,0,0,0,0.3647270545890821,0.344006247559547,0.0634153277406512,0.1694770907852154,0.0841009211053264,0.4582108357832842,0.0445077618392611
0.2149469406186498,0.1906697638404955,0,0,1,0,0,0,0,0,1,0.8680263947210558,0.3650917610308473,0.114176027299872,0.2154658490887412,0.26231477773328,0.3259134817303653,0.0727549616820593
0.4127342515240459,0.6927990708478512,0,0,1,0,1,0,0,0,0,0.4901019796040792,0.1745411948457633,0.0575856675671832,0.1081587463805144,0.0891069283139767,0.2062158756824863,0.1041953232462173
0.4750508015353353,0.602787456445993,0,0,1,0,0,0,0,0,1,0.1679664067186562,0.0542756735650136,0.0914261339399971,0.0672798501107136,0.0380456547857429,0.113397732045359,0.0857732363922185
0.6080379318130503,0.3046844754161827,0,0,1,0,0,1,0,0,0,0.5170965806838631,0.6977743069113627,0.0931323759419877,0.3048884346789303,0.4195034040849019,0.5443091138177236,0.1292493613676557
0.3023255813953488,0.4827719705768485,0,0,1,0,0,0,1,0,0,0.602879424115177,0.5056618508395158,0.1800085312100099,0.3694430250383239,0.5106127352823389,0.4498110037799243,0.1788661819610925
0.3980582524271844,0.4879984514130855,0,0,1,0,0,0,1,0,0,0.3569286142771445,0.2190550566185083,0.126546281814304,0.1785045137114631,0.0881057268722466,0.4267114657706845,0.1734623698172528
0.5972002709415217,0.3033294618660472,0,0,1,0,0,1,0,0,0,0.4721055788842231,0.5532994923857867,0.0712356035831082,0.229943791517629,0.1952342811373648,0.6640067198656026,0.0882295146394183
0.4745992323323549,0.5396825396825397,0,0,1,0,0,0,1,0,0,0.400119976004799,0.2346739554861381,0.0267311246978529,0.1275762221086697,0.0380456547857429,0.4750104997900041,0.0278050697583022
0.5940392865206592,0.2266744096012388,0,0,1,0,0,1,0,0,0,0.6100779844031193,0.6392034361577508,0.1926631593914403,0.4057230454777721,0.3504205046055267,0.5968080638387232,0.1987620357634112
0.2731993678031158,0.1248548199767711,0,0,1,0,1,0,0,0,0,0.3023395320935812,0.1378367825068332,0.1198635006398407,0.087719298245614,0.1111333600320384,0.1411171776564468,0.0828257024955786
0.922781666290359,0.1912504839334107,0,0,1,0,0,1,0,0,0,0.6328734253149371,0.4923857868020304,0.0720887245841035,0.2239822858116164,0.2342811373648378,0.6283074338513229,0.0856504224798585
0.030480921201174,0.2183507549361207,1,0,0,0,0,1,0,0,0,0.4499100179964006,0.2424834049199531,0.0655481302431394,0.0911258729347641,0.0480576692030436,0.3007139857202855,0.0039791707604637
0.260781214721156,0.0,0,1,0,0,0,1,0,0,0,0.5092981403719256,0.4541194845763373,0.129816578984786,0.2188724237778913,0.1852222667200641,0.6766064678706425,0.0941245824326979
0.7800857981485663,0.1128532713898567,0,1,0,0,0,1,0,0,0,0.4451109778044391,0.3635298711440843,0.05090288639272,0.1013455970022142,0.0720865038045654,0.3532129357412851,0.0243662802122224
0.6997064800180627,0.6792489353464963,0,1,0,0,0,0,1,0,0,0.7960407918416316,0.4463100351425224,0.0671121854116308,0.2324987225344915,0.3894673608329996,0.3343133137337253,0.0489290626842208
0.8853014224429893,0.1091753774680604,0,0,1,0,0,0,0,0,1,0.5428914217156569,0.4767668879344005,0.1028010806199345,0.2376085845682166,0.2793352022426912,0.848803023939521,0.0870013755158184
0.652065929103635,0.732481610530391,0,0,1,0,0,0,0,0,1,0.6460707858428314,0.4455290901991409,0.0631309540736527,0.2495315959802418,0.3534241089307169,0.365812683746325,0.0413146001179013
0.8582072702641679,0.0996902826171118,0,0,1,0,0,0,0,0,1,0.3629274145170965,0.3635298711440843,0.063273140907152,0.1626639414069153,0.2573087705246296,0.5023099538009239,0.0936333267832579
0.2948746895461729,0.1337591947348044,0,0,1,0,1,0,0,0,0,0.2771445710857828,0.1347130027333073,0.1397696573297312,0.0945324476239141,0.0820985182218662,0.1411171776564468,0.1813224602082923
0.1424700835403026,0.3373983739837398,0,0,1,0,0,1,0,0,0,0.5062987402519495,0.5775087856306129,0.1028010806199345,0.2103559870550162,0.2022426912294753,0.500209995800084,0.0690705443112595
0.7335741702415896,0.8923732094463802,1,0,0,0,1,0,0,0,0,0.5356928614277144,0.4345958609918,0.0408076212142755,0.1354113438937148,0.1275530636764117,0.487610247795044,0.0282963254077421
0.41770151275683,0.6989934185056136,0,0,1,0,1,0,0,0,0,0.415116976604679,0.1721983600156189,0.082894923930044,0.0928291602793391,0.0971165398478173,0.1978160436791264,0.0919139320102181
0.8877850530593813,0.1072396438250096,0,0,1,0,0,0,0,0,1,0.5290941811637673,0.4845763373682155,0.0999573439499502,0.2665644694259921,0.2783340008009611,0.8068038639227215,0.1132835527608567
0.7137051253104538,0.7332559039876113,1,0,0,0,0,0,1,0,0,0.7180563887222555,0.5025380710659898,0.1326603156547703,0.3108499403849429,0.6035242290748899,0.4813103737925241,0.0287875810571821
0.4158952359449086,0.356755710414247,0,0,1,0,0,0,0,0,1,0.5818836232753448,0.5119094103865677,0.2958908005118726,0.4721512519161982,0.2513015618742491,0.5674086518269633,0.3414718019257221
0.7453149695190787,0.4202477739063104,1,0,0,0,0,1,0,0,0,0.2549490101979603,0.2229597813354158,0.129816578984786,0.1166751831033895,0.2803364036844213,0.2734145317093658,0.014295539398703
0.953262587491533,0.1506000774293457,0,0,1,0,0,1,0,0,0,0.3989202159568086,0.4260054666146036,0.0531778757287075,0.1728836654743654,0.1421706047256708,0.4267114657706845,0.0413146001179013
0.3935425603973809,0.4283778552071234,0,1,0,0,0,1,0,0,0,0.5392921415716857,0.4385005857087075,0.1035120147874306,0.1963890308295009,0.1952342811373648,0.6850062998740024,0.0413146001179013
0.4339580040641227,0.0375532326751838,0,0,1,0,0,0,1,0,0,0.4679064187162568,0.4283483014447481,0.0692449879141191,0.1882132515755407,0.1085302362835402,0.5737085258294834,0.0513853409314207
0.5764280876044253,0.1159504452187378,0,0,1,0,0,0,1,0,0,0.4193161367726454,0.3260445138617727,0.0695293615811176,0.2374382558337592,0.0991189427312775,0.5485090298194035,0.0889663981135782
0.5929103635132084,0.2280294231513743,0,0,1,0,0,1,0,0,0,0.5920815836832632,0.6446700507614213,0.1419024598322195,0.3464486458865611,0.315378454144974,0.6598068038639227,0.1624091177048535
0.4673741250846691,0.2826171118854045,0,1,0,0,0,1,0,0,0,0.7204559088182363,0.7992971495509565,0.1581117588511303,0.2231306421393289,0.2993592310772928,0.6304073918521629,0.0892120259382982
0.5459471664032512,0.156794425087108,0,0,1,0,1,0,0,0,0,0.3221355728854229,0.1807887543928152,0.1979240722309114,0.3675694089592913,0.3344012815378454,0.239815203695926,0.155777166437414
0.8995258523368705,0.5811072396438249,0,0,0,1,0,1,0,0,0,0.3887222555488901,0.3588442014837953,0.2137068107493246,0.1950264009538409,0.1633960752903484,0.7207055858882822,0.21742975044213
0.7435086927071572,0.6103368176538908,1,0,0,0,0,1,0,0,0,0.3749250149970006,0.3127684498242873,0.0555950518981942,0.1285981945154147,0.1011213456147376,0.6493070138597228,0.0192080958931027
0.4716640325129826,0.6058846302748742,0,0,1,0,0,0,0,0,1,0.1931613677264546,0.0519328387348691,0.0054030996729702,0.0359393629705331,0.0280336403684421,0.1049979000419991,0.0241206523875024
0.4725671709189433,0.6049167634533488,0,0,1,0,0,0,0,0,1,0.2201559688062387,0.0706755173760249,0.1056448172899189,0.0843127235564639,0.0340408490188225,0.113817723645527,0.0833169581450186
0.8044705351095055,0.5288424312814556,0,0,1,0,0,1,0,0,0,0.4757048590281943,0.3533775868801249,0.1212853689748329,0.2290921478453415,0.2352823388065679,0.3868122637547249,0.108125368441737
0.7640550914427635,0.8517228029423152,0,0,1,0,0,0,0,0,1,0.7300539892021595,0.4830144474814525,0.0601450305701692,0.4965082609436212,0.3524229074889868,0.5212095758084838,0.1334250343878954
0.1388575299164597,0.1629887727448703,0,0,1,0,1,0,0,0,0,0.2825434913017396,0.1159703240921515,0.129816578984786,0.0928291602793391,0.0680816980376451,0.1264174716505669,0.1174592257810964
0.4436667419282004,0.6709252806813782,0,0,1,0,1,0,0,0,0,0.3449310137972405,0.0573994533385396,0.031992037537324,0.0517799352750809,0.0430516619943932,0.0902981940361192,0.0494203183336608
0.5398509821630164,0.6134339914827719,0,0,1,0,0,0,0,0,1,0.2621475704859027,0.0667707926591175,0.0297170482013365,0.0337250894225855,0.080096115338406,0.1600167996640066,0.0319807427785419
0.458342741025062,0.4535423925667827,0,1,0,0,0,1,0,0,0,0.5800839832033593,0.6079656384224911,0.0735105929190957,0.2156361778231988,0.2903484181017221,0.611507769844603,0.0481921792100609
0.8688191465342063,0.1837011227255129,0,0,1,0,0,0,0,0,1,0.4409118176364727,0.3244826239750097,0.1639414190245983,0.2597513200476921,0.1561874249098918,0.4855102897942041,0.2225879347612497
0.6369383608037931,0.4775454897406117,0,0,1,0,0,0,0,0,1,0.439112177564487,0.3401015228426395,0.0814730555950519,0.203542837676716,0.1692030436523828,0.5758084838303233,0.1175820396934564
0.4411831113118084,0.386566008517228,0,0,1,0,0,1,0,0,0,0.6856628674265146,0.5767278406872315,0.1757429262050334,0.3309487310509282,0.1571886263516219,0.4729105417891641,0.1641285124778934
