date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity
1/26/2015,Quarter4,sweing,Monday,6,0.8,0.1686024003097173,0.0460739779364049,0.2222222222222222,0.0138888888888888,0.0,0,0,0.3448275862068966,0.6390666770370301
1/24/2015,Quarter4,finishing ,Saturday,8,0.8,0.0,0.044646333549643,0.0625,0.0,0.0,0,0,0.0804597701149425,0.7632705165501049
2/12/2015,Quarter2,finishing,Thursday,1,0.8,0.0201316298877274,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.1149425287356321,0.4862455762621696
1/11/2015,Quarter2,sweing,Sunday,7,0.8,0.4452187379016646,0.0434782608695652,0.3923611111111111,0.0125,0.0,0,0,0.6264367816091955,0.6951720173805295
1/1/2015,Quarter1,finishing,Thursday,11,0.7,0.0241966705381339,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.1149425287356321,0.2285029834447481
3/9/2015,Quarter2,finishing,Monday,4,0.75,0.0201316298877274,0.044646333549643,0.0,0.2666666666666666,0.0,0,0,0.0689655172413793,0.6334292760357103
2/17/2015,Quarter3,sweing,Tuesday,6,0.75,0.3075880758807587,0.0311053428509625,0.1296296296296296,0.0,0.0,0,0,0.3563218390804598,0.5829448627198784
2/3/2015,Quarter1,sweing,Tuesday,7,0.7,0.413472706155633,0.0706035042180402,0.2592592592592592,0.0,0.0,0,0,0.6206896551724138,0.3471312331897918
1/5/2015,Quarter1,finishing ,Monday,1,0.8,0.0201316298877274,0.044646333549643,0.074074074074074,0.0,0.0,0,0,0.0689655172413793,0.8202630922462321
1/15/2015,Quarter3,sweing,Thursday,3,0.5,0.3797909407665505,0.0473718364698247,0.3923611111111111,0.0083333333333333,0.0,0,0,0.6264367816091955,0.481518435608005
3/8/2015,Quarter2,sweing,Sunday,6,0.6,0.3970189701897019,0.05446679645252,0.0972222222222222,0.0063888888888888,0.0,0,1,0.4137931034482759,0.4142532411798855
1/17/2015,Quarter3,finishing ,Saturday,5,0.65,0.0241966705381339,0.044646333549643,0.1041666666666666,0.0,0.0,0,0,0.1494252873563218,0.8497398014352079
2/18/2015,Quarter3,finishing,Wednesday,7,0.7,0.0431668602400309,0.044646333549643,0.037037037037037,0.0,0.0,0,0,0.0689655172413793,0.4941397312160229
1/21/2015,Quarter3,finishing ,Wednesday,1,0.65,0.0201316298877274,0.044646333549643,0.0925925925925925,0.0,0.0,0,0,0.0689655172413793,0.306093297246249
2/22/2015,Quarter4,finishing,Sunday,10,0.8,0.0201316298877274,0.044646333549643,0.037037037037037,0.0,0.0,0,0,0.0689655172413793,0.1715131368707622
2/17/2015,Quarter3,sweing,Tuesday,3,0.7,0.5265195509097947,0.0612156608263032,0.2685185185185185,0.0138888888888888,0.0,0,1,0.6436781609195402,0.5265378483725541
3/3/2015,Quarter1,finishing,Tuesday,4,0.7,0.0201316298877274,0.044646333549643,0.1296296296296296,0.0,0.0,0,0,0.0689655172413793,0.3628210905801232
2/11/2015,Quarter2,finishing,Wednesday,5,0.7,0.0241966705381339,0.044646333549643,0.0092592592592592,0.0,0.0,0,0,0.0,0.717572509820622
3/11/2015,Quarter2,sweing,Wednesday,9,0.75,0.3075880758807587,0.0122431321652606,0.1944444444444444,0.0125,0.0,0,0,0.5747126436781609,0.5826358392577914
2/1/2015,Quarter1,finishing ,Sunday,2,0.8,0.0201316298877274,0.044646333549643,0.0462962962962962,0.0,0.0,0,0,0.0919540229885057,0.7658020378431715
2/22/2015,Quarter4,sweing,Sunday,8,0.7,0.5129694154084397,0.0492753623188405,0.2638888888888889,0.0111111111111111,0.0,0,2,0.632183908045977,0.5265497877180536
2/23/2015,Quarter4,sweing,Monday,2,0.7,0.5309717382888114,0.0246593121349772,0.0833333333333333,0.0083333333333333,0.0,0,1,0.6436781609195402,0.5265598978750766
1/27/2015,Quarter4,sweing,Tuesday,2,0.75,0.3797909407665505,0.0704304564135842,0.2638888888888889,0.0330555555555555,0.0,0,0,0.632183908045977,0.8644380852991501
1/24/2015,Quarter4,finishing ,Saturday,5,0.7,0.0241966705381339,0.044646333549643,0.1041666666666666,0.0,0.0,0,0,0.1494252873563218,0.8265870309878424
2/9/2015,Quarter2,finishing,Monday,1,0.8,0.0201316298877274,0.044646333549643,0.0462962962962962,0.0,0.0,0,0,0.0919540229885057,0.8213430566256396
2/24/2015,Quarter4,sweing,Tuesday,5,0.8,0.5265195509097947,0.0191650443434998,0.2754629629629629,0.0138888888888888,0.0,0,0,0.6666666666666667,0.6387857477446873
2/26/2015,Quarter4,finishing,Thursday,10,0.7,0.0,0.044646333549643,0.1296296296296296,0.0,0.0,0,0,0.0689655172413793,0.1997535356859966
1/22/2015,Quarter4,sweing,Thursday,6,0.8,0.1686024003097173,0.0410123296560674,0.2453703703703703,0.0175,0.0,0,0,0.3448275862068966,0.6388474732700079
1/24/2015,Quarter4,finishing ,Saturday,2,0.75,0.0201316298877274,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.0689655172413793,0.3886280281673914
1/5/2015,Quarter1,sweing,Monday,2,0.8,0.4874177313201702,0.0324464633354964,0.2662037037037037,0.0138888888888888,0.0,0,0,0.6379310344827587,0.6387172569285713
3/8/2015,Quarter2,finishing,Sunday,11,0.8,0.0,0.044646333549643,0.037037037037037,0.0,0.0,0,0,0.0689655172413793,0.5881177660050316
2/19/2015,Quarter3,finishing,Thursday,8,0.7,0.0431668602400309,0.044646333549643,0.074074074074074,0.0,0.0,0,0,0.0689655172413793,0.4944334129518255
1/29/2015,Quarter5,sweing,Thursday,3,0.8,0.3797909407665505,0.0553752974259139,0.2638888888888889,0.0277777777777777,0.0,0,0,0.632183908045977,0.8080011430826591
3/4/2015,Quarter1,sweing,Wednesday,10,0.7,0.3662408052651955,0.0574086091282716,0.2222222222222222,0.0083333333333333,0.0,0,0,0.5862068965517242,0.525923102332887
2/4/2015,Quarter1,finishing,Wednesday,6,0.7,0.0,0.044646333549643,0.037037037037037,0.0,0.0,0,0,0.0689655172413793,0.3360216874269559
1/7/2015,Quarter1,sweing,Wednesday,2,0.8,0.4874177313201702,0.0332684404066623,0.3993055555555555,0.0175,0.0,0,0,0.6379310344827587,0.6393013612419167
1/25/2015,Quarter4,finishing ,Sunday,2,0.75,0.0201316298877274,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.0689655172413793,0.8304315870743831
2/4/2015,Quarter1,sweing,Wednesday,10,0.8,0.3797909407665505,0.0476314081765087,0.2592592592592592,0.0313888888888888,0.0,0,0,0.6206896551724138,0.864172874397057
2/4/2015,Quarter1,finishing,Wednesday,8,0.7,0.0241966705381339,0.044646333549643,0.1157407407407407,0.0,0.0,0,0,0.264367816091954,0.7691852471091086
1/6/2015,Quarter1,sweing,Tuesday,9,0.8,0.4502516453735965,0.0561540125459658,0.4097222222222222,0.0208333333333333,0.0,0,0,0.6551724137931034,0.6955842557909018
3/9/2015,Quarter2,sweing,Monday,8,0.65,0.5338753387533874,0.0409258057538395,0.2592592592592592,0.0072222222222222,0.0,0,1,0.6206896551724138,0.4699457578178094
1/29/2015,Quarter5,sweing,Thursday,2,0.8,0.3797909407665505,0.0609560891196192,0.2638888888888889,0.0313888888888888,0.0,0,0,0.632183908045977,0.8644380852991501
3/5/2015,Quarter1,sweing,Thursday,2,0.6,0.2396438250096786,0.0225827384815055,0.0509259259259259,0.0,0.0,0,1,0.5057471264367817,0.4131954853138359
3/1/2015,Quarter1,sweing,Sunday,11,0.8,0.1686024003097173,0.0147090633787583,0.0,0.0138888888888888,4.0,20,0,0.632183908045977,0.5060464129577891
2/22/2015,Quarter4,sweing,Sunday,2,0.7,0.5309717382888114,0.0319705818732424,0.2638888888888889,0.0,0.0,0,1,0.632183908045977,0.5265398952141601
1/1/2015,Quarter1,sweing,Thursday,10,0.75,0.3176538908246225,0.0247025740860912,0.25,0.0125,0.0,0,0,0.5977011494252874,0.5396216196653342
1/24/2015,Quarter4,sweing,Saturday,2,0.75,0.3879210220673635,0.0691758598312783,0.3958333333333333,0.0261111111111111,0.0,0,0,0.632183908045977,0.7521354433456212
3/2/2015,Quarter1,finishing,Monday,12,0.8,0.0329074719318621,0.044646333549643,0.1458333333333333,0.0,0.0,0,0,0.0804597701149425,0.421715732463498
2/1/2015,Quarter1,finishing ,Sunday,12,0.75,0.0228416569879984,0.044646333549643,0.0416666666666666,0.0,0.0,0,0,0.0804597701149425,0.5288646155853733
1/4/2015,Quarter1,finishing ,Sunday,1,0.8,0.0201316298877274,0.044646333549643,0.037037037037037,0.0,0.0,0,0,0.0689655172413793,0.7685790887822949
1/10/2015,Quarter2,finishing ,Saturday,8,0.8,0.0,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.0689655172413793,0.4456556088020568
1/25/2015,Quarter4,finishing ,Sunday,5,0.7,0.0241966705381339,0.044646333549643,0.1180555555555555,0.0,0.0,0,0,0.1724137931034482,0.8346279315158692
2/2/2015,Quarter1,sweing,Monday,5,0.5,0.5265195509097947,0.035993943326844,0.2685185185185185,0.0,0.0,0,0,0.6436781609195402,0.3012141670435486
1/15/2015,Quarter3,sweing,Thursday,9,0.8,0.4502516453735965,0.0589227774172615,0.4097222222222222,0.0175,0.0,0,0,0.6551724137931034,0.6387630216003117
2/16/2015,Quarter3,finishing,Monday,7,0.7,0.0241966705381339,0.044646333549643,0.0694444444444444,0.0,0.0,0,0,0.1494252873563218,0.0273978195694441
1/25/2015,Quarter4,sweing,Sunday,6,0.8,0.1686024003097173,0.0507895306078304,0.2222222222222222,0.0175,0.0,0,0,0.3448275862068966,0.6390666770370301
2/9/2015,Quarter2,sweing,Monday,8,0.35,0.5265195509097947,0.0386761842959117,0.2685185185185185,0.0,0.0,0,1,0.6436781609195402,0.1314898355357018
2/1/2015,Quarter1,sweing,Sunday,1,0.8,0.3879210220673635,0.0681375730045425,0.1180555555555555,0.0313888888888888,0.0,0,0,0.6494252873563219,0.8646316567450371
3/8/2015,Quarter2,sweing,Sunday,9,0.75,0.3075880758807587,0.0532987237724421,0.2175925925925926,0.0125,0.0,0,0,0.5747126436781609,0.582663538719788
2/9/2015,Quarter2,finishing,Monday,2,0.8,0.0201316298877274,0.044646333549643,0.0833333333333333,0.0,0.0,0,0,0.1839080459770115,0.9295451891788225
2/9/2015,Quarter2,sweing,Monday,7,0.35,0.5265195509097947,0.036123729180186,0.2685185185185185,0.0,0.0,0,1,0.6436781609195402,0.1314898355357018
3/4/2015,Quarter1,sweing,Wednesday,5,0.7,0.475803329461866,0.0250486696950032,0.2685185185185185,0.0111111111111111,0.0,0,0,0.6436781609195402,0.5263356339547292
3/11/2015,Quarter2,finishing,Wednesday,12,0.8,0.0329074719318621,0.044646333549643,0.0833333333333333,0.0,0.0,0,0,0.0804597701149425,0.7771615452562025
2/28/2015,Quarter4,finishing,Saturday,12,0.8,0.0329074719318621,0.044646333549643,0.1458333333333333,0.0,0.0,0,0,0.0804597701149425,0.4025024453159933
2/23/2015,Quarter4,finishing,Monday,7,0.7,0.0431668602400309,0.044646333549643,0.037037037037037,0.0,0.0,0,0,0.0689655172413793,0.1384328677408858
1/14/2015,Quarter2,sweing,Wednesday,2,0.8,0.9314750290360044,0.0466796452520008,0.1643518518518518,0.0075,0.0,0,0,0.632183908045977,0.0874018146433831
1/19/2015,Quarter3,finishing ,Monday,11,0.7,0.0241966705381339,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.0689655172413793,0.1983011487583311
1/1/2015,Quarter1,finishing ,Thursday,4,0.75,0.0201316298877274,0.044646333549643,0.0833333333333333,0.0,0.0,0,0,0.1839080459770115,0.405252173457085
2/28/2015,Quarter4,finishing,Saturday,9,0.75,0.0,0.044646333549643,0.037037037037037,0.0,0.0,0,0,0.0689655172413793,0.1963468322871804
1/19/2015,Quarter3,finishing ,Monday,12,0.8,0.0,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.0689655172413793,0.6316894009006717
2/4/2015,Quarter1,sweing,Wednesday,9,0.8,0.3797909407665505,0.0466796452520008,0.2685185185185185,0.0138888888888888,0.0,0,0,0.6436781609195402,0.6385894798810154
3/4/2015,Quarter1,finishing,Wednesday,9,0.75,0.0,0.044646333549643,0.037037037037037,0.0,0.0,0,0,0.0689655172413793,0.6766920645238815
2/16/2015,Quarter3,sweing,Monday,1,0.8,0.3797909407665505,0.0612156608263032,0.2638888888888889,0.0313888888888888,0.0,0,0,0.632183908045977,0.8644380852991501
1/13/2015,Quarter2,sweing,Tuesday,9,0.8,0.4502516453735965,0.0497079818299805,0.4097222222222222,0.0208333333333333,0.0,0,0,0.6551724137931034,0.6955842557909018
1/11/2015,Quarter2,finishing ,Sunday,2,0.8,0.0201316298877274,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.0689655172413793,0.6621254686974067
1/6/2015,Quarter1,sweing,Tuesday,10,0.75,0.4874177313201702,0.0520008652390222,0.40625,0.0125,0.0,0,0,0.6494252873563219,0.5828592686531868
1/31/2015,Quarter5,finishing ,Saturday,3,0.8,0.0201316298877274,0.044646333549643,0.037037037037037,0.0,0.0,0,0,0.0689655172413793,0.8324512603821334
1/3/2015,Quarter1,finishing ,Saturday,3,0.75,0.0201316298877274,0.044646333549643,0.0601851851851851,0.0,0.0,0,0,0.0689655172413793,0.8024660018368751
1/21/2015,Quarter3,finishing ,Wednesday,9,0.8,0.0201316298877274,0.044646333549643,0.0925925925925925,0.0,0.0,0,0,0.0689655172413793,0.6692461126226338
2/12/2015,Quarter2,finishing,Thursday,12,0.8,0.0228416569879984,0.044646333549643,0.0416666666666666,0.0,0.0,0,0,0.0804597701149425,0.682236768974524
3/9/2015,Quarter2,finishing,Monday,10,0.7,0.0,0.044646333549643,0.0,0.2666666666666666,0.0,0,0,0.0689655172413793,0.2747010194818451
3/8/2015,Quarter2,finishing,Sunday,9,0.75,0.0,0.044646333549643,0.0416666666666666,0.0,0.0,0,0,0.0804597701149425,0.7841924946651077
2/4/2015,Quarter1,sweing,Wednesday,7,0.7,0.413472706155633,0.063335496430889,0.2685185185185185,0.0,0.0,0,0,0.6436781609195402,0.526547570588248
3/1/2015,Quarter1,finishing,Sunday,7,0.8,0.0329074719318621,0.044646333549643,0.1296296296296296,0.0,0.0,0,0,0.0689655172413793,0.1316194609432533
1/20/2015,Quarter3,sweing,Tuesday,9,0.8,0.4502516453735965,0.0169586848366861,0.4097222222222222,0.0175,0.0,0,0,0.6551724137931034,0.6387630216003117
1/25/2015,Quarter4,sweing,Sunday,5,0.7,0.3387533875338753,0.0523469608479342,0.4027777777777778,0.0138888888888888,0.0,0,0,0.6436781609195402,0.5261401363350333
3/1/2015,Quarter1,finishing,Sunday,2,0.7,0.0193573364305071,0.044646333549643,0.037037037037037,0.0,0.0,0,0,0.0689655172413793,0.396167629556593
1/13/2015,Quarter2,finishing ,Tuesday,1,0.8,0.0201316298877274,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.0,0.8093933224182283
1/12/2015,Quarter2,finishing ,Monday,5,0.65,0.0241966705381339,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.0689655172413793,0.6494170757500465
2/23/2015,Quarter4,finishing,Monday,9,0.8,0.0,0.044646333549643,0.037037037037037,0.0,0.0,0,0,0.0689655172413793,0.1554663869904398
1/6/2015,Quarter1,sweing,Tuesday,4,0.8,0.4874177313201702,0.0397144711226476,0.3993055555555555,0.0138888888888888,0.0,0,0,0.6379310344827587,0.6393013612419167
2/22/2015,Quarter4,finishing,Sunday,3,0.5,0.0431668602400309,0.044646333549643,0.0694444444444444,0.0,0.0,0,0,0.1494252873563218,0.719940756306778
1/5/2015,Quarter1,sweing,Monday,7,0.8,0.4452187379016646,0.053990914990266,0.261574074074074,0.0138888888888888,0.0,0,0,0.6264367816091955,0.6394027447462528
2/23/2015,Quarter4,sweing,Monday,4,0.8,0.5265195509097947,0.0382435647847717,0.2754629629629629,0.0105555555555555,0.0,0,1,0.6551724137931034,0.6387857477446873
1/17/2015,Quarter3,sweing,Saturday,12,0.8,0.1686024003097173,0.044646333549643,0.21875,0.0175,0.0,0,0,0.3390804597701149,0.6389092326274213
2/10/2015,Quarter2,sweing,Tuesday,3,0.8,0.3797909407665505,0.0348691325978801,0.0,0.0244444444444444,0.0,0,0,0.632183908045977,0.7519354956780043
1/6/2015,Quarter1,finishing ,Tuesday,3,0.75,0.0241966705381339,0.044646333549643,0.0694444444444444,0.0,0.0,0,0,0.0919540229885057,0.7504648225042564
1/25/2015,Quarter4,sweing,Sunday,11,0.75,0.7756484707704219,0.0227125243348474,0.3958333333333333,0.0111111111111111,0.0,0,0,0.632183908045977,0.4030938257847334
2/19/2015,Quarter3,sweing,Thursday,9,0.7,0.3075880758807587,0.0690460739779364,0.2361111111111111,0.0083333333333333,0.0,0,1,0.5632183908045977,0.4566305174966817
1/10/2015,Quarter2,sweing,Saturday,7,0.8,0.4452187379016646,0.0416612589227774,0.3923611111111111,0.0166666666666666,0.0,0,0,0.6264367816091955,0.6951720173805295
1/5/2015,Quarter1,sweing,Monday,4,0.8,0.4874177313201702,0.0325329872377244,0.2662037037037037,0.0138888888888888,0.0,0,0,0.6379310344827587,0.6387172569285713
3/3/2015,Quarter1,finishing,Tuesday,12,0.8,0.0329074719318621,0.044646333549643,0.1458333333333333,0.0,0.0,0,0,0.0804597701149425,0.4537378780852512
2/3/2015,Quarter1,finishing ,Tuesday,2,0.8,0.0201316298877274,0.044646333549643,0.0925925925925925,0.0,0.0,0,0,0.2068965517241379,0.8657758716516141
1/26/2015,Quarter4,sweing,Monday,2,0.75,0.3879210220673635,0.0760112481072896,0.3958333333333333,0.0152777777777777,0.0,0,0,0.632183908045977,0.6386693303861101
2/10/2015,Quarter2,sweing,Tuesday,11,0.8,0.1384049554781262,0.0002595717066839,0.125,0.0094444444444444,0.0,0,0,0.5977011494252874,0.582975079289569
1/11/2015,Quarter2,sweing,Sunday,11,0.6,0.1862175764614788,0.035647847717932,0.3680555555555555,0.0083333333333333,0.0,0,0,0.5862068965517242,0.413342881591925
1/15/2015,Quarter3,finishing ,Thursday,7,0.8,0.0,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.0689655172413793,0.5137896835448
1/13/2015,Quarter2,sweing,Tuesday,4,0.5,0.3774680603948895,0.0335712740644603,0.3923611111111111,0.0063888888888888,0.0,0,0,0.6264367816091955,0.3007394745901272
1/28/2015,Quarter4,finishing ,Wednesday,12,0.75,0.0228416569879984,0.044646333549643,0.0416666666666666,0.0,0.0,0,0,0.0804597701149425,0.5885093420286804
3/10/2015,Quarter2,sweing,Tuesday,4,0.75,0.4630274874177312,0.0474583603720527,0.2268518518518518,0.0180555555555555,0.0,0,0,0.6551724137931034,0.6951127491928724
2/1/2015,Quarter1,sweing,Sunday,7,0.7,0.413472706155633,0.0602638979017953,0.2592592592592592,0.0,0.0,0,0,0.6206896551724138,0.2005657743110899
1/7/2015,Quarter1,sweing,Wednesday,3,0.8,0.3284939992257065,0.0396712091715336,0.3819444444444444,0.0138888888888888,0.0,0,0,0.6091954022988506,0.6389397672187827
2/7/2015,Quarter1,sweing,Saturday,2,0.8,0.3797909407665505,0.0510058403634003,0.2662037037037037,0.0313888888888888,0.0,0,0,0.6436781609195402,0.8641991653162625
3/5/2015,Quarter1,finishing,Thursday,4,0.7,0.0201316298877274,0.044646333549643,0.037037037037037,0.0,0.0,0,0,0.0689655172413793,0.6528686326095742
2/14/2015,Quarter2,finishing,Saturday,7,0.7,0.0241966705381339,0.044646333549643,0.0694444444444444,0.0,0.0,0,0,0.1494252873563218,0.7844222190852105
1/29/2015,Quarter5,sweing,Thursday,12,0.75,0.2392566782810684,0.0618213281418991,0.162037037037037,0.0125,0.0,0,0,0.3793103448275862,0.5829734091119282
2/5/2015,Quarter1,sweing,Thursday,7,0.07,0.413472706155633,0.0692623837335063,0.2685185185185185,0.0,0.0,0,0,0.6436781609195402,0.3260729782778206
2/15/2015,Quarter3,sweing,Sunday,3,0.6,0.5265195509097947,0.0585766818083495,0.2685185185185185,0.0083333333333333,0.0,0,1,0.6436781609195402,0.2729267788348197
3/1/2015,Quarter1,sweing,Sunday,7,0.8,0.5265195509097947,0.0401038286826735,0.2685185185185185,0.0,3.5,15,0,0.6436781609195402,0.3899780414381426
2/19/2015,Quarter3,sweing,Thursday,4,0.8,0.5265195509097947,0.0368591823491239,0.2708333333333333,0.0175,0.0,0,1,0.6494252873563219,0.6387369866772739
1/8/2015,Quarter2,finishing ,Thursday,1,0.8,0.0201316298877274,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.0689655172413793,0.8051856690359026
1/7/2015,Quarter1,sweing,Wednesday,6,0.8,0.1647309330236159,0.0423534501406013,0.2118055555555555,0.0138888888888888,0.0,0,0,0.3275862068965517,0.6390186377209267
1/27/2015,Quarter4,sweing,Tuesday,6,0.8,0.5323267518389468,0.0143197058187324,0.1481481481481481,0.0094444444444444,0.0,0,0,0.3448275862068966,0.4388277838942692
2/12/2015,Quarter2,sweing,Thursday,4,0.7,0.5265195509097947,0.017823923858966,0.2731481481481481,0.0,0.0,0,1,0.6551724137931034,0.4556127184597993
3/1/2015,Quarter1,sweing,Sunday,4,0.6,0.45993031358885,0.0296344365130867,0.2638888888888889,0.0063888888888888,0.0,0,0,0.632183908045977,0.413354068737231
1/4/2015,Quarter1,finishing ,Sunday,8,0.8,0.0,0.044646333549643,0.037037037037037,0.0,0.0,0,0,0.0689655172413793,0.5063568754115505
2/4/2015,Quarter1,finishing,Wednesday,1,0.8,0.0201316298877274,0.044646333549643,0.0462962962962962,0.0,0.0,0,0,0.0919540229885057,0.7843157100188366
2/28/2015,Quarter4,finishing,Saturday,5,0.8,0.0329074719318621,0.044646333549643,0.2916666666666667,0.0,0.0,0,0,0.1839080459770115,0.7757692779571926
2/8/2015,Quarter2,finishing,Sunday,7,0.7,0.0241966705381339,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.1149425287356321,0.7837487100838033
3/10/2015,Quarter2,finishing,Tuesday,12,0.8,0.0329074719318621,0.044646333549643,0.0416666666666666,0.0,0.0,0,0,0.0804597701149425,0.7739593309195746
2/24/2015,Quarter4,sweing,Tuesday,8,0.7,0.5129694154084397,0.0463768115942029,0.1759259259259259,0.0111111111111111,0.0,0,2,0.6436781609195402,0.5264420708459718
1/7/2015,Quarter1,finishing ,Wednesday,9,0.8,0.0201316298877274,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.0689655172413793,0.7294479160481973
2/5/2015,Quarter1,sweing,Thursday,8,0.7,0.413472706155633,0.0501838632922344,0.2638888888888889,0.0,0.0,0,0,0.632183908045977,0.296419013733511
1/21/2015,Quarter3,sweing,Wednesday,7,0.5,0.3797909407665505,0.0741077222582738,0.3888888888888889,0.0063888888888888,0.0,0,0,0.6206896551724138,0.3005822038519272
1/15/2015,Quarter3,sweing,Thursday,6,0.8,0.1686024003097173,0.0465931213497728,0.1909722222222222,0.0105555555555555,0.0,0,0,0.3390804597701149,0.6386663599283745
2/8/2015,Quarter2,sweing,Sunday,2,0.8,0.3797909407665505,0.0530391520657581,0.2662037037037037,0.0313888888888888,0.0,0,0,0.6379310344827587,0.8641991653162625
1/4/2015,Quarter1,sweing,Sunday,7,0.8,0.4452187379016646,0.0527795803590741,0.2708333333333333,0.0166666666666666,0.0,0,0,0.6264367816091955,0.6955099684095768
1/20/2015,Quarter3,sweing,Tuesday,12,0.5,0.2392566782810684,0.0581873242483235,0.1435185185185185,0.0063888888888888,0.0,0,0,0.367816091954023,0.3006375497723087
2/15/2015,Quarter3,finishing,Sunday,11,0.6,0.0,0.044646333549643,0.0462962962962962,0.0,0.0,0,0,0.0919540229885057,0.543149276178617
1/12/2015,Quarter2,finishing ,Monday,3,0.8,0.0241966705381339,0.044646333549643,0.0694444444444444,0.0,0.0,0,0,0.0919540229885057,0.7575558915418171
1/6/2015,Quarter1,sweing,Tuesday,5,0.65,0.3693379790940766,0.0346528228423101,0.4027777777777778,0.0097222222222222,0.0,0,0,0.6436781609195402,0.4694516423599922
1/1/2015,Quarter1,sweing,Thursday,6,0.8,0.4452187379016646,0.0503136491455764,0.074074074074074,0.0138888888888888,0.0,0,0,0.6206896551724138,0.6390616924420449
2/5/2015,Quarter1,sweing,Thursday,1,0.8,0.3797909407665505,0.0639411637464849,0.2662037037037037,0.0313888888888888,0.0,0,0,0.6379310344827587,0.8641991653162625
3/1/2015,Quarter1,finishing,Sunday,3,0.8,0.0329074719318621,0.044646333549643,0.4050925925925925,0.0,0.0,0,0,0.264367816091954,0.7924040871224923
1/4/2015,Quarter1,finishing ,Sunday,2,0.8,0.0201316298877274,0.044646333549643,0.037037037037037,0.0,0.0,0,0,0.0689655172413793,0.6297265418261245
1/15/2015,Quarter3,finishing ,Thursday,9,0.8,0.0201316298877274,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.0689655172413793,0.7042019980097166
3/7/2015,Quarter1,sweing,Saturday,1,0.7,0.4630274874177312,0.054510058403634,0.3148148148148148,0.0194444444444444,0.0,0,0,0.6436781609195402,0.6950685295200302
1/26/2015,Quarter4,sweing,Monday,4,0.8,0.3797909407665505,0.0436513086740212,0.3923611111111111,0.0166666666666666,0.0,0,0,0.6264367816091955,0.6953704065164112
2/28/2015,Quarter4,sweing,Saturday,11,0.8,0.1686024003097173,0.0409690677049534,0.0,0.0138888888888888,0.0,0,2,0.6436781609195402,0.6395094872540659
2/15/2015,Quarter3,sweing,Sunday,2,0.8,0.3797909407665505,0.0002163097555699,0.2662037037037037,0.0,0.0,0,0,0.6379310344827587,0.2237625546723234
2/18/2015,Quarter3,sweing,Wednesday,10,0.7,0.3248161053039101,0.0481072896387627,0.2175925925925926,0.0,8.0,35,1,0.5172413793103449,0.0787938070453627
2/9/2015,Quarter2,finishing,Monday,12,0.8,0.0228416569879984,0.044646333549643,0.0416666666666666,0.0,0.0,0,0,0.0804597701149425,0.0431861294771508
1/18/2015,Quarter3,sweing,Sunday,8,0.8,0.4452187379016646,0.0554185593770279,0.3923611111111111,0.0105555555555555,0.0,0,0,0.6264367816091955,0.6387761236420622
1/20/2015,Quarter3,sweing,Tuesday,4,0.7,0.3797909407665505,0.0422236642872593,0.3958333333333333,0.0175,0.0,0,0,0.632183908045977,0.5823208805189154
2/19/2015,Quarter3,finishing,Thursday,12,0.8,0.0431668602400309,0.044646333549643,0.0833333333333333,0.0,0.0,0,0,0.0804597701149425,0.4238911495543326
1/18/2015,Quarter3,finishing ,Sunday,8,0.8,0.0,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.0689655172413793,0.4580436219815604
1/10/2015,Quarter2,finishing ,Saturday,3,0.75,0.0241966705381339,0.044646333549643,0.1064814814814814,0.0,0.0,0,0,0.1149425287356321,0.7856205495517324
1/7/2015,Quarter1,sweing,Wednesday,11,0.8,0.5600077429345721,0.0242699545749513,0.3819444444444444,0.0111111111111111,0.0,0,0,0.6091954022988506,0.2012043708483454
3/5/2015,Quarter1,finishing,Thursday,8,0.8,0.0329074719318621,0.044646333549643,0.1018518518518518,0.0,0.0,0,0,0.2298850574712644,0.8427341651980306
2/2/2015,Quarter1,finishing ,Monday,8,0.65,0.0241966705381339,0.044646333549643,0.037037037037037,0.0,0.0,0,0,0.0689655172413793,0.3702061977181958
2/10/2015,Quarter2,sweing,Tuesday,2,0.8,0.3797909407665505,0.0651092364265628,0.0,0.0244444444444444,0.0,0,0,0.632183908045977,0.7513866241059542
2/8/2015,Quarter2,sweing,Sunday,12,0.8,0.2392566782810684,0.0440839281851611,0.1111111111111111,0.0175,0.0,0,0,0.367816091954023,0.639031541281067
